x,y,nx,ny,h,bnd_ident
0.6375,-1.0,0.0,-1.0,0.05,1
-0.6125,1.0,0.0,1.0,0.05,1
0.6625,-1.0,0.0,-1.0,0.05,1
0.6875,-1.0,0.0,-1.0,0.05,1
-0.6375,1.0,0.0,1.0,0.05,1
0.7125,-1.0,0.0,-1.0,0.05,1
0.7375,-1.0,0.0,-1.0,0.05,1
0.7625,-1.0,0.0,-1.0,0.05,1
-1.0,-0.0375,-1.0,0.0,0.05,1
0.7875,-1.0,0.0,-1.0,0.05,1
0.8125,-1.0,0.0,-1.0,0.05,1
-0.6625,1.0,0.0,1.0,0.05,1
0.8375,-1.0,0.0,-1.0,0.05,1
0.8625,-1.0,0.0,-1.0,0.05,1
0.8875,-1.0,0.0,-1.0,0.05,1
-0.6875,1.0,0.0,1.0,0.05,1
0.9125,-1.0,0.0,-1.0,0.05,1
0.9375,-1.0,0.0,-1.0,0.05,1
-1.0,-0.0625,-1.0,0.0,0.05,1
0.9625,-1.0,0.0,-1.0,0.05,1
0.9875,-1.0,0.0,-1.0,0.05,1
-0.7125,1.0,0.0,1.0,0.05,1
1.0,-0.9875,1.0,0.0,0.05,1
-0.7375,1.0,0.0,1.0,0.05,1
1.0,-0.9625,1.0,0.0,0.05,1
1.0,-0.9375,1.0,0.0,0.05,1
-0.7625,1.0,0.0,1.0,0.05,1
1.0,-0.9125,1.0,0.0,0.05,1
-1.0,-0.7375,-1.0,0.0,0.05,1
1.0,-0.8875,1.0,0.0,0.05,1
-0.7875,1.0,0.0,1.0,0.05,1
1.0,-0.8625,1.0,0.0,0.05,1
-0.8125,1.0,0.0,1.0,0.05,1
1.0,-0.8375,1.0,0.0,0.05,1
1.0,-0.8125,1.0,0.0,0.05,1
-1.0,-0.0875,-1.0,0.0,0.05,1
1.0,-0.7875,1.0,0.0,0.05,1
-0.8375,1.0,0.0,1.0,0.05,1
1.0,-0.7625,1.0,0.0,0.05,1
-0.8625,1.0,0.0,1.0,0.05,1
1.0,-0.7375,1.0,0.0,0.05,1
-0.8875,1.0,0.0,1.0,0.05,1
1.0,-0.7125,1.0,0.0,0.05,1
1.0,-0.6875,1.0,0.0,0.05,1
-1.0,-0.1125,-1.0,0.0,0.05,1
1.0,-0.6625,1.0,0.0,0.05,1
-0.9125,1.0,0.0,1.0,0.05,1
1.0,-0.6375,1.0,0.0,0.05,1
-0.9375,1.0,0.0,1.0,0.05,1
1.0,-0.6125,1.0,0.0,0.05,1
-1.0,-0.1375,-1.0,0.0,0.05,1
1.0,-0.5875,1.0,0.0,0.05,1
1.0,-0.5625,1.0,0.0,0.05,1
-0.9625,1.0,0.0,1.0,0.05,1
1.0,-0.5375,1.0,0.0,0.05,1
-0.9875,1.0,0.0,1.0,0.05,1
1.0,-0.5125,1.0,0.0,0.05,1
-1.0,-0.7625,-1.0,0.0,0.05,1
1.0,-0.4875,1.0,0.0,0.05,1
-1.0,0.9875,-1.0,0.0,0.05,1
1.0,-0.4625,1.0,0.0,0.05,1
1.0,-0.4375,1.0,0.0,0.05,1
-1.0,-0.1625,-1.0,0.0,0.05,1
1.0,-0.4125,1.0,0.0,0.05,1
-1.0,0.9625,-1.0,0.0,0.05,1
1.0,-0.3875,1.0,0.0,0.05,1
-1.0,0.9375,-1.0,0.0,0.05,1
1.0,-0.3625,1.0,0.0,0.05,1
-1.0,-0.1875,-1.0,0.0,0.05,1
1.0,-0.3375,1.0,0.0,0.05,1
1.0,-0.3125,1.0,0.0,0.05,1
-1.0,0.9125,-1.0,0.0,0.05,1
1.0,-0.2875,1.0,0.0,0.05,1
-1.0,-0.9375,-1.0,0.0,0.05,1
1.0,-0.2625,1.0,0.0,0.05,1
-1.0,0.8875,-1.0,0.0,0.05,1
1.0,-0.2375,1.0,0.0,0.05,1
-1.0,-0.2125,-1.0,0.0,0.05,1
1.0,-0.2125,1.0,0.0,0.05,1
1.0,-0.1875,1.0,0.0,0.05,1
-1.0,0.8625,-1.0,0.0,0.05,1
1.0,-0.1625,1.0,0.0,0.05,1
-1.0,-0.2375,-1.0,0.0,0.05,1
1.0,-0.1375,1.0,0.0,0.05,1
-1.0,0.8375,-1.0,0.0,0.05,1
1.0,-0.1125,1.0,0.0,0.05,1
-1.0,0.8125,-1.0,0.0,0.05,1
1.0,-0.0875,1.0,0.0,0.05,1
1.0,-0.0625,1.0,0.0,0.05,1
-1.0,-0.2625,-1.0,0.0,0.05,1
1.0,-0.0375,1.0,0.0,0.05,1
-1.0,0.7875,-1.0,0.0,0.05,1
1.0,-0.0125,1.0,0.0,0.05,1
1.0,0.0125,1.0,0.0,0.05,1
-1.0,-0.7875,-1.0,0.0,0.05,1
1.0,0.0375,1.0,0.0,0.05,1
1.0,0.0625,1.0,0.0,0.05,1
-1.0,0.7625,-1.0,0.0,0.05,1
1.0,0.0875,1.0,0.0,0.05,1
1.0,0.1125,1.0,0.0,0.05,1
1.0,0.1375,1.0,0.0,0.05,1
-1.0,-0.2875,-1.0,0.0,0.05,1
1.0,0.1625,1.0,0.0,0.05,1
1.0,0.1875,1.0,0.0,0.05,1
-1.0,0.7375,-1.0,0.0,0.05,1
1.0,0.2125,1.0,0.0,0.05,1
1.0,0.2375,1.0,0.0,0.05,1
1.0,0.2625,1.0,0.0,0.05,1
-1.0,-0.3125,-1.0,0.0,0.05,1
1.0,0.2875,1.0,0.0,0.05,1
1.0,0.3125,1.0,0.0,0.05,1
-1.0,0.7125,-1.0,0.0,0.05,1
1.0,0.3375,1.0,0.0,0.05,1
1.0,0.3625,1.0,0.0,0.05,1
1.0,0.3875,1.0,0.0,0.05,1
-1.0,0.6875,-1.0,0.0,0.05,1
1.0,0.4125,1.0,0.0,0.05,1
1.0,0.4375,1.0,0.0,0.05,1
-1.0,-0.8125,-1.0,0.0,0.05,1
1.0,0.4625,1.0,0.0,0.05,1
1.0,0.4875,1.0,0.0,0.05,1
1.0,0.5125,1.0,0.0,0.05,1
-1.0,0.6625,-1.0,0.0,0.05,1
1.0,0.5375,1.0,0.0,0.05,1
1.0,0.5625,1.0,0.0,0.05,1
-1.0,-0.3375,-1.0,0.0,0.05,1
1.0,0.5875,1.0,0.0,0.05,1
1.0,0.6125,1.0,0.0,0.05,1
1.0,0.6375,1.0,0.0,0.05,1
-1.0,0.6375,-1.0,0.0,0.05,1
1.0,0.6625,1.0,0.0,0.05,1
1.0,0.6875,1.0,0.0,0.05,1
-1.0,-0.3625,-1.0,0.0,0.05,1
1.0,0.7125,1.0,0.0,0.05,1
1.0,0.7375,1.0,0.0,0.05,1
1.0,0.7625,1.0,0.0,0.05,1
-1.0,0.6125,-1.0,0.0,0.05,1
1.0,0.7875,1.0,0.0,0.05,1
1.0,0.8125,1.0,0.0,0.05,1
-1.0,-0.3875,-1.0,0.0,0.05,1
1.0,0.8375,1.0,0.0,0.05,1
1.0,0.8625,1.0,0.0,0.05,1
1.0,0.8875,1.0,0.0,0.05,1
-1.0,0.5875,-1.0,0.0,0.05,1
1.0,0.9125,1.0,0.0,0.05,1
1.0,0.9375,1.0,0.0,0.05,1
-1.0,0.5625,-1.0,0.0,0.05,1
1.0,0.9625,1.0,0.0,0.05,1
1.0,0.9875,1.0,0.0,0.05,1
-1.0,-0.9875,-1.0,0.0,0.05,1
0.9875,1.0,0.0,1.0,0.05,1
-1.0,0.5375,-1.0,0.0,0.05,1
0.9625,1.0,0.0,1.0,0.05,1
0.9375,1.0,0.0,1.0,0.05,1
-1.0,-0.4125,-1.0,0.0,0.05,1
0.9125,1.0,0.0,1.0,0.05,1
-1.0,0.5125,-1.0,0.0,0.05,1
0.8875,1.0,0.0,1.0,0.05,1
-1.0,-0.4375,-1.0,0.0,0.05,1
0.8625,1.0,0.0,1.0,0.05,1
-1.0,0.4875,-1.0,0.0,0.05,1
0.8375,1.0,0.0,1.0,0.05,1
0.8125,1.0,0.0,1.0,0.05,1
-1.0,-0.8375,-1.0,0.0,0.05,1
0.7875,1.0,0.0,1.0,0.05,1
-1.0,0.4625,-1.0,0.0,0.05,1
0.7625,1.0,0.0,1.0,0.05,1
-1.0,0.4375,-1.0,0.0,0.05,1
0.7375,1.0,0.0,1.0,0.05,1
-1.0,-0.4625,-1.0,0.0,0.05,1
0.7125,1.0,0.0,1.0,0.05,1
0.6875,1.0,0.0,1.0,0.05,1
-1.0,0.4125,-1.0,0.0,0.05,1
0.6625,1.0,0.0,1.0,0.05,1
-1.0,-0.4875,-1.0,0.0,0.05,1
0.6375,1.0,0.0,1.0,0.05,1
-1.0,0.3875,-1.0,0.0,0.05,1
0.6125,1.0,0.0,1.0,0.05,1
-1.0,-0.5125,-1.0,0.0,0.05,1
0.5875,1.0,0.0,1.0,0.05,1
0.5625,1.0,0.0,1.0,0.05,1
-1.0,0.3625,-1.0,0.0,0.05,1
0.5375,1.0,0.0,1.0,0.05,1
-1.0,-0.8625,-1.0,0.0,0.05,1
0.5125,1.0,0.0,1.0,0.05,1
-1.0,0.3375,-1.0,0.0,0.05,1
0.4875,1.0,0.0,1.0,0.05,1
-1.0,0.3125,-1.0,0.0,0.05,1
0.4625,1.0,0.0,1.0,0.05,1
0.4375,1.0,0.0,1.0,0.05,1
-1.0,-0.5375,-1.0,0.0,0.05,1
0.4125,1.0,0.0,1.0,0.05,1
-1.0,0.2875,-1.0,0.0,0.05,1
0.3875,1.0,0.0,1.0,0.05,1
-1.0,-0.5625,-1.0,0.0,0.05,1
0.3625,1.0,0.0,1.0,0.05,1
-1.0,0.2625,-1.0,0.0,0.05,1
0.3375,1.0,0.0,1.0,0.05,1
0.3125,1.0,0.0,1.0,0.05,1
-1.0,-0.8875,-1.0,0.0,0.05,1
0.2875,1.0,0.0,1.0,0.05,1
-1.0,0.2375,-1.0,0.0,0.05,1
0.2625,1.0,0.0,1.0,0.05,1
-1.0,-0.5875,-1.0,0.0,0.05,1
0.2375,1.0,0.0,1.0,0.05,1
-1.0,0.2125,-1.0,0.0,0.05,1
0.2125,1.0,0.0,1.0,0.05,1
0.1875,1.0,0.0,1.0,0.05,1
-1.0,0.1875,-1.0,0.0,0.05,1
0.1625,1.0,0.0,1.0,0.05,1
-1.0,-0.6125,-1.0,0.0,0.05,1
0.1375,1.0,0.0,1.0,0.05,1
-1.0,0.1625,-1.0,0.0,0.05,1
-0.234759,-0.186256,0.251484,0.967861,0.05,0
-0.0900512,-0.241838,0.667461,-0.744645,0.05,0
0.185947,-0.215731,0.59319,0.805062,0.05,0
0.0610207,-0.225484,-0.367816,-0.929898,0.05,0
-0.217293,-0.224087,0.934292,-0.356509,0.05,0
0.086766,-0.24556,-0.815576,0.57865,0.05,0
0.0875582,0.223831,-0.0217316,0.999764,0.05,0
0.154285,-0.151419,-0.472879,0.881127,0.05,0
0.222657,0.19096,0.511157,0.859488,0.05,0
0.00732913,-0.217962,0.961408,-0.275127,0.05,0
-0.224926,-0.121888,-0.771505,0.636223,0.05,0
0.036612,0.214087,0.999996,-0.00279103,0.05,0
-0.236843,0.0819736,-0.0914993,-0.995805,0.05,0
-0.0902626,0.224281,0.996068,0.0885907,0.05,0
0.108354,-0.230601,0.273562,0.961854,0.05,0
0.209796,0.124338,0.964742,-0.263196,0.05,0
-0.236569,0.105094,-0.99561,0.0936016,0.05,0
-0.0191852,0.209683,-0.815556,0.578679,0.05,0
-0.236288,0.217204,0.922836,0.385192,0.05,0
-0.0181506,-0.234173,0.391487,-0.920184,0.05,0
-0.133067,0.219369,0.87266,0.488328,0.05,0
-0.21733,-0.154783,0.481446,-0.876476,0.05,0
-0.106495,-0.231431,-0.735745,0.677259,0.05,0
-0.178767,-0.22871,0.853391,-0.521272,0.05,0
0.0505084,0.23517,0.950654,-0.310252,0.05,0
-0.196303,0.236386,-0.760504,0.649333,0.05,0
0.163493,-0.177215,-0.0736613,-0.997283,0.05,0
0.0257661,-0.193718,0.688756,-0.724994,0.05,0
-0.133838,-0.209539,0.624486,-0.781036,0.05,0
-0.236922,-0.0856109,-0.414427,0.910083,0.05,0
-0.24948,0.236923,0.996272,-0.086269,0.05,0
-0.243258,-0.23227,-0.824408,-0.565996,0.05,0
0.17103,-0.0433233,-0.146171,0.989259,0.05,0
0.21379,-0.0193369,0.678139,0.734933,0.05,0
-0.0530894,-0.245871,0.653496,0.75693,0.05,0
0.209975,0.0724194,0.583517,0.812101,0.05,0
0.176959,0.230232,-0.956378,-0.292134,0.05,0
0.232646,0.0310704,-0.0854097,-0.996346,0.05,0
-0.256645,-0.0555161,0.933558,-0.358426,0.05,0
-0.233497,0.186795,0.907187,-0.420728,0.05,0
0.125236,0.227642,0.89981,-0.436282,0.05,0
-0.220566,0.231844,0.0812237,0.996696,0.05,0
0.232152,0.220702,0.706429,0.707784,0.05,0
0.167833,-0.0972549,0.903675,-0.428219,0.05,0
-0.246555,0.157616,0.489259,0.872138,0.05,0
0.223687,0.0585533,0.331657,-0.9434,0.05,0
0.165449,-0.076087,0.968998,0.247067,0.05,0
-0.157776,0.232814,0.211445,0.97739,0.05,0
-0.00728639,0.223407,0.08993,0.995948,0.05,0
0.234635,0.142859,-0.332138,-0.943231,0.05,0
-0.0721237,0.224491,-0.61341,-0.789765,0.05,0
0.242235,0.204785,-0.601187,0.799109,0.05,0
-0.264253,0.0152248,-0.274015,0.961725,0.05,0
-0.264239,0.0377248,-0.307863,0.951431,0.05,0
-0.0523264,0.2138,-0.974463,-0.224549,0.05,0
0.219441,0.159455,0.138477,0.990366,0.05,0
0.00453793,0.204265,-0.999888,-0.0149467,0.05,0
-0.178196,0.223364,-0.260418,0.965496,0.05,0
0.143475,-0.0809221,0.0575045,-0.998345,0.05,0
0.202377,0.0513333,-0.998375,0.0569921,0.05,0
-0.229503,0.142937,0.952655,0.304053,0.05,0
0.210078,0.216347,0.584296,-0.81154,0.05,0
-0.215175,0.21,0.831496,-0.555531,0.05,0
0.125295,0.205142,0.614655,0.788796,0.05,0
-0.235527,-0.063281,0.50667,0.86214,0.05,0
0.162272,0.213186,-0.922967,0.38488,0.05,0
0.189614,0.0819958,-0.411562,-0.911382,0.05,0
-0.0631972,-0.225769,0.468245,0.883599,0.05,0
0.210052,0.00285045,0.0546389,0.998506,0.05,0
0.170411,-0.0208319,0.627471,0.77864,0.05,0
-0.219706,-0.100097,0.931134,-0.364677,0.05,0
-0.135607,-0.187108,0.700333,-0.713817,0.05,0
0.0153985,-0.173749,0.752935,0.658095,0.05,0
0.141737,-0.182953,0.597701,0.801719,0.05,0
-0.194193,0.213985,-0.879272,-0.476319,0.05,0
0.0588962,0.214292,0.792552,0.609804,0.05,0
-0.167667,-0.209139,-0.947713,0.319123,0.05,0
-0.0872893,-0.21971,-0.069454,0.997585,0.05,0
-0.214454,-0.177099,0.378312,0.925678,0.05,0
-0.153867,0.21079,0.847514,-0.530773,0.05,0
-0.0142548,-0.212012,-0.538502,-0.842624,0.05,0
-0.217524,0.0931127,-0.847023,-0.531556,0.05,0
0.187422,0.126716,-0.504969,-0.863137,0.05,0
0.124303,-0.21473,0.0569148,0.998379,0.05,0
-0.100378,0.204183,-0.85362,-0.520896,0.05,0
0.00341154,-0.195806,-0.778714,0.627379,0.05,0
0.134288,-0.161733,-0.680122,-0.733099,0.05,0
0.0873176,-0.223067,0.171943,0.985107,0.05,0
-0.196589,-0.215279,0.994926,0.100605,0.05,0
0.163791,-0.21965,-0.979081,0.20347,0.05,0
-0.219559,-0.202846,0.722826,-0.69103,0.05,0
-0.228284,-0.0361547,-0.63644,-0.771327,0.05,0
-0.241465,0.000811792,-0.181447,0.983401,0.05,0
-0.266374,0.0739632,0.787359,-0.616495,0.05,0
0.202532,0.103176,0.911174,0.412022,0.05,0
-0.226085,0.124748,0.611324,0.791381,0.05,0
0.0568236,-0.203428,-0.231509,-0.972833,0.05,0
0.192208,-0.0253995,0.0138209,0.999905,0.05,0
0.186255,-0.00370116,0.800643,0.599142,0.05,0
0.050756,-0.181762,0.843773,-0.5367,0.05,0
-0.207009,0.112817,-0.761009,-0.648741,0.05,0
0.180158,0.105551,0.408934,-0.912564,0.05,0
-0.224185,-0.0135984,-0.533035,-0.846093,0.05,0
-0.215065,-0.0543621,0.998324,-0.0578723,0.05,0
0.146976,-0.2047,-0.410598,0.911817,0.05,0
-0.185589,-0.195651,0.906721,0.421731,0.05,0
0.103184,-0.207114,-0.00118264,0.999999,0.05,0
0.114804,-0.150479,0.419558,-0.907729,0.05,0
-0.00691039,-0.175813,-0.505874,0.862607,0.05,0
-0.082868,0.190053,0.774559,-0.632502,0.05,0
0.165232,0.122993,-0.962685,-0.270624,0.05,0
-0.0182597,-0.189872,-0.961209,-0.275822,0.05,0
-0.159458,0.188995,0.725921,-0.687778,0.05,0
-0.0705246,-0.204704,0.278971,0.960299,0.05,0
0.0477301,0.194758,0.27962,0.960111,0.05,0
-0.201134,0.192583,-0.538021,-0.842931,0.05,0
0.119644,-0.17869,-0.260969,-0.965347,0.05,0
0.0338585,-0.160885,0.607144,0.794592,0.05,0
-0.119682,-0.171214,0.976588,-0.215117,0.05,0
-0.202833,-0.085213,0.333876,0.942617,0.05,0
0.210939,0.025333,-0.395094,-0.918641,0.05,0
0.146746,0.196901,-0.405918,-0.913909,0.05,0
0.188264,0.210832,-0.31788,0.948131,0.05,0
-0.217406,0.161908,0.0392168,0.999231,0.05,0
0.18082,0.05778,0.729843,-0.683615,0.05,0
0.129371,-0.0633907,-0.8059,-0.592052,0.05,0
-0.176026,0.200969,-0.830653,-0.556791,0.05,0
-0.0116885,0.188678,0.320423,0.947275,0.05,0
0.197205,0.162887,-0.9993,-0.037398,0.05,0
-0.0460009,0.192207,-0.998914,-0.0465959,0.05,0
-0.244805,0.0263863,-0.0907336,0.995875,0.05,0
0.153425,-0.0570691,0.816297,-0.577632,0.05,0
-0.0396337,-0.227838,-0.810424,0.585844,0.05,0
0.151293,-0.0325208,0.322872,0.946443,0.05,0
-0.111338,-0.209547,0.0172371,0.999851,0.05,0
-0.208951,-0.133902,-0.0783255,-0.996928,0.05,0
-0.136207,0.19709,0.983981,0.178273,0.05,0
0.202001,0.145444,-0.196598,0.980484,0.05,0
0.147063,-0.130109,0.786624,-0.617432,0.05,0
0.147955,-0.107627,0.391616,-0.920129,0.05,0
0.17977,0.148911,-0.933797,-0.357803,0.05,0
-0.141741,0.175281,0.962889,0.269898,0.05,0
-0.195215,-0.151723,-0.748057,-0.663634,0.05,0
-0.0968511,-0.192331,-0.113257,0.993566,0.05,0
0.15079,-0.0100264,0.27825,0.960509,0.05,0
-0.0356181,-0.205699,-0.824724,0.565535,0.05,0
-0.224943,0.0158159,0.817427,-0.576032,0.05,0
0.198338,0.185359,-0.674118,-0.738624,0.05,0
-0.0297867,0.17531,-0.659515,-0.751692,0.05,0
-0.182997,0.179576,-0.881988,-0.471272,0.05,0
0.130576,-0.040923,-0.936221,0.351412,0.05,0
0.171986,0.0370867,-0.547819,-0.836597,0.05,0
-0.207246,0.141833,0.185324,0.982678,0.05,0
0.173565,0.193797,-0.353011,0.935619,0.05,0
0.128966,0.183113,0.00955463,-0.999954,0.05,0
0.189746,0.0328905,-0.17245,-0.985018,0.05,0
-0.116717,-0.14891,0.210956,-0.977496,0.05,0
0.0558714,-0.156229,-0.394571,0.918865,0.05,0
0.100198,-0.167372,0.117767,-0.993041,0.05,0
0.0668367,0.182876,-0.803935,0.594718,0.05,0
-0.0553904,-0.188054,-0.340765,0.940149,0.05,0
-0.168746,0.168502,-0.393561,-0.919299,0.05,0
-0.0284343,-0.169804,-0.960468,0.27839,0.05,0
0.161967,0.145255,-0.881047,0.473029,0.05,0
-0.103919,0.182109,0.999963,-0.00856277,0.05,0
-0.00265114,-0.15372,0.00353789,0.999994,0.05,0
0.114542,-0.127981,0.746044,-0.665896,0.05,0
0.0838564,-0.195596,-0.912867,0.408256,0.05,0
-0.164798,-0.187049,-0.909912,0.414802,0.05,0
-0.194865,-0.064272,0.73795,0.674855,0.05,0
-0.20445,-0.00279208,-0.867454,-0.497517,0.05,0
0.157963,0.10186,-0.864971,0.501822,0.05,0
-0.189323,0.0989081,0.336018,-0.941856,0.05,0
-0.205894,-0.0339344,0.562059,-0.827097,0.05,0
-0.142408,-0.165661,-0.839569,-0.543252,0.05,0
-0.201261,-0.112982,0.996168,0.0874576,0.05,0
0.121221,-0.0842424,-0.665385,-0.746501,0.05,0
0.0248446,0.194575,0.574201,-0.818714,0.05,0
0.0360479,0.175063,0.959791,0.280716,0.05,0
0.0987222,-0.084006,-0.292571,0.956244,0.05,0
-0.186856,-0.130267,0.597196,-0.802096,0.05,0
-0.18571,-0.0438773,0.830291,-0.557331,0.05,0
-0.177601,0.0797029,-0.408057,-0.912956,0.05,0
0.137489,0.111192,-0.104987,0.994474,0.05,0
-0.195221,0.0177279,-0.832419,-0.554147,0.05,0
-0.180809,-0.0818413,-0.0736506,0.997284,0.05,0
-0.164777,-0.164549,-0.994018,0.109212,0.05,0
0.0786994,-0.173695,-0.305991,-0.952034,0.05,0
0.102412,-0.109031,-0.0955443,0.995425,0.05,0
-0.024079,-0.146857,-0.936629,-0.350323,0.05,0
-0.094721,0.161575,0.999678,-0.0253586,0.05,0
0.142811,0.133452,-0.584201,0.811609,0.05,0
0.0431035,-0.137702,0.704464,-0.70974,0.05,0
-0.0946657,-0.15338,0.828983,-0.559274,0.05,0
-0.980343,-0.9625,-0.968573,0.248728,0.05,0
-0.976458,-0.9375,-0.967485,0.252929,0.05,0
0.145937,0.168341,0.857536,-0.514424,0.05,0
-0.983406,-0.9125,-0.952421,-0.304786,0.05,0
-0.983814,-0.8875,-0.999996,0.00265116,0.05,0
-0.981722,-0.8625,-0.992898,0.118968,0.05,0
0.156046,0.0212069,0.227073,-0.973878,0.05,0
-0.981783,-0.8375,-0.994072,0.108719,0.05,0
-0.977547,-0.8125,-0.799425,0.600766,0.05,0
0.122045,-0.0201032,0.450059,0.892999,0.05,0
-0.981962,-0.7875,-0.998529,0.0542123,0.05,0
-0.980685,-0.7625,-0.826418,-0.563058,0.05,0
-0.980677,-0.7375,-0.91377,-0.406233,0.05,0
-0.0514865,0.169363,-0.997069,0.0765093,0.05,0
-0.982073,-0.7125,-0.999326,-0.0367113,0.05,0
-0.983048,-0.6875,-0.997965,0.0637682,0.05,0
-0.192359,-0.174041,0.709755,-0.704449,0.05,0
-0.980868,-0.6625,-0.98572,0.168395,0.05,0
-0.98404,-0.6375,-0.999208,-0.0397958,0.05,0
