x,y,nx,ny,h,bnd_ident
-0.128787,-0.299095,-0.462998,0.886359,0.2,0
-0.55,0.925874,-0.0694493,0.997585,0.2,0
-0.0408279,-0.280039,-0.477149,-0.878823,0.2,0
-0.45,0.920906,-0.271686,0.962386,0.2,0
-0.35,0.91334,0.0300772,0.999548,0.2,0
0.211722,-0.197156,0.999772,-0.0213368,0.2,0
-0.25,0.92682,-0.0602796,0.998182,0.2,0
-0.15,0.914498,-0.13958,0.990211,0.2,0
-0.127293,0.10301,0.974055,0.22631,0.2,0
-0.05,0.915608,-0.201785,0.97943,0.2,0
0.05,0.915071,-0.305901,0.952063,0.2,0
0.15,0.928951,-0.184739,0.982788,0.2,0
-0.130621,-0.209908,-0.00576517,-0.999983,0.2,0
0.25,0.924759,0.0419283,0.999121,0.2,0
0.35,0.916276,0.202378,0.979308,0.2,0
0.45,0.905752,-0.0788182,0.996889,0.2,0
0.55,0.922155,-0.0856685,0.996324,0.2,0
0.65,0.923986,0.0876402,0.996152,0.2,0
0.129685,0.141154,-0.0565932,-0.998397,0.2,0
0.75,0.924226,-0.800997,0.598669,0.2,0
0.85,0.933838,-0.346212,0.938156,0.2,0
0.0774419,-0.218918,-0.95185,-0.306563,0.2,0
0.107143,0.227484,-0.140347,-0.990102,0.2,0
0.926466,0.942074,0.751333,0.659924,0.2,0
0.932789,0.85,0.741647,-0.670791,0.2,0
-0.192698,0.174795,0.0565563,0.998399,0.2,0
0.926349,0.75,0.909324,-0.41609,0.2,0
0.916286,0.65,0.937533,0.347896,0.2,0
0.166682,-0.0120182,-0.587822,0.80899,0.2,0
0.93022,0.55,0.97577,-0.218797,0.2,0
0.0206926,0.252512,-0.370813,-0.928708,0.2,0
0.917302,0.45,0.994563,0.104138,0.2,0
0.918899,0.35,0.916794,0.39936,0.2,0
-0.220402,-0.0636706,-0.000595996,-1.0,0.2,0
0.932534,0.25,0.99989,-0.0148311,0.2,0
0.934005,0.15,0.997379,-0.0723492,0.2,0
-0.153551,-0.00341375,0.373703,-0.927549,0.2,0
0.924932,0.05,0.999016,-0.0443457,0.2,0
0.909127,-0.05,0.991197,-0.132397,0.2,0
0.919702,-0.15,0.999926,0.0121639,0.2,0
-0.00739626,0.167008,-0.0384861,-0.999259,0.2,0
0.90931,-0.25,0.869277,-0.494326,0.2,0
0.920579,-0.35,0.989775,-0.142636,0.2,0
0.911891,-0.45,0.951956,0.306236,0.2,0
0.933408,-0.55,0.999632,-0.0271318,0.2,0
0.926766,-0.65,0.999765,-0.0217014,0.2,0
0.0901343,-0.0593518,-0.464532,0.885557,0.2,0
0.918974,-0.75,0.740855,0.671665,0.2,0
0.919998,-0.85,0.809191,0.587545,0.2,0
-0.0427623,-0.19039,-0.753512,0.657434,0.2,0
0.237016,0.0441342,-0.0420031,0.999117,0.2,0
0.948651,-0.925529,0.703886,-0.710313,0.2,0
0.85,-0.929082,-0.237398,-0.971413,0.2,0
-0.0505048,0.0560686,-0.015869,-0.999874,0.2,0
0.75,-0.909488,-0.383482,-0.923548,0.2,0
0.65,-0.927572,-0.134921,-0.990856,0.2,0
0.145926,-0.135749,-0.294861,0.95554,0.2,0
0.55,-0.919288,-0.148366,-0.988932,0.2,0
-0.0684392,-0.0321264,0.875252,0.483668,0.2,0
0.45,-0.907899,-0.222702,-0.974886,0.2,0
0.35,-0.931069,0.238035,-0.971257,0.2,0
0.0325886,-0.141174,-0.77824,0.627967,0.2,0
0.25,-0.9244,0.494478,-0.86919,0.2,0
0.15,-0.916882,0.0586633,-0.998278,0.2,0
0.0699946,0.0283659,0.0756506,0.997134,0.2,0
0.05,-0.916312,-0.0873537,-0.996177,0.2,0
-0.05,-0.925069,0.0327781,-0.999463,0.2,0
-0.15,-0.922829,0.293566,-0.955939,0.2,0
-0.15294,-0.123243,-0.884993,0.465605,0.2,0
-0.25,-0.926659,0.0183295,-0.999832,0.2,0
-0.35,-0.923632,0.0248248,-0.999692,0.2,0
-0.45,-0.926031,0.0322391,-0.99948,0.2,0
-0.55,-0.923527,0.022156,-0.999755,0.2,0
-0.65,-0.926023,-0.235917,-0.971773,0.2,0
0.000524153,-0.0570797,-0.470468,0.882417,0.2,0
-0.75,-0.919816,0.429548,-0.903044,0.2,0
-0.85,-0.928728,0.708285,-0.705926,0.2,0
-0.940568,-0.937719,-0.556301,-0.830981,0.2,0
-0.817857,-0.854379,0.32759,0.94482,0.2,0
-0.705707,-0.853947,-0.995229,0.0975671,0.2,0
-0.601293,-0.861304,-0.931748,-0.363106,0.2,0
-0.497993,-0.861428,-0.664939,-0.746898,0.2,0
-0.401406,-0.861227,0.773076,-0.634314,0.2,0
-0.303862,-0.857057,0.998779,-0.0494107,0.2,0
-0.197326,-0.857607,-0.301144,-0.953579,0.2,0
-0.0120811,-0.853493,0.265216,-0.964189,0.2,0
0.0515974,-0.836532,-0.740088,-0.67251,0.2,0
0.20279,-0.855447,0.958537,-0.284967,0.2,0
0.31406,-0.858778,0.511712,0.859157,0.2,0
0.439141,-0.828924,-0.99036,-0.138519,0.2,0
0.605199,-0.860666,-0.124153,-0.992263,0.2,0
0.679508,-0.852138,-0.164768,0.986332,0.2,0
0.791392,-0.835835,0.945842,0.324628,0.2,0
0.855028,-0.801627,0.0659303,0.997824,0.2,0
0.866931,-0.595404,0.328436,-0.944526,0.2,0
0.861373,-0.512959,-0.272699,0.962099,0.2,0
0.830894,-0.450672,-0.760968,0.648789,0.2,0
0.848313,-0.313412,-0.226991,-0.973897,0.2,0
0.847221,-0.184888,0.287608,-0.957748,0.2,0
0.851672,-0.106036,0.826323,-0.563197,0.2,0
0.843682,-0.00227232,0.0485789,-0.998819,0.2,0
0.85941,0.12004,0.805348,-0.592802,0.2,0
0.86404,0.190815,0.696095,0.71795,0.2,0
0.86107,0.294119,0.699812,0.714327,0.2,0
0.845957,0.385221,-0.835635,0.549285,0.2,0
0.857198,0.501939,0.137398,0.990516,0.2,0
0.857667,0.595283,-0.999586,-0.0287612,0.2,0
0.859264,0.707528,-0.46738,0.884057,0.2,0
0.853324,0.809405,0.516842,-0.856081,0.2,0
0.699834,0.86059,0.695606,-0.718423,0.2,0
0.63336,0.844714,0.563794,-0.825916,0.2,0
0.555442,0.841338,-0.903975,-0.427585,0.2,0
0.393048,0.848154,0.991216,0.132254,0.2,0
0.301937,0.851076,0.946171,-0.323667,0.2,0
0.222123,0.850176,-0.230797,-0.973002,0.2,0
0.12955,0.850575,-0.723505,-0.69032,0.2,0
0.0044548,0.848089,-0.947926,0.318491,0.2,0
-0.0810672,0.832709,0.792481,-0.609896,0.2,0
-0.198855,0.849889,0.191889,0.981417,0.2,0
-0.288908,0.857549,0.940106,-0.340882,0.2,0
-0.402984,0.852073,0.0233603,0.999727,0.2,0
-0.511361,0.853279,-0.988841,0.148976,0.2,0
-0.597951,0.843351,-0.979345,-0.202198,0.2,0
-0.670315,0.831384,0.691617,-0.722264,0.2,0
-0.78643,0.856579,-0.721134,0.692795,0.2,0
-0.851612,0.795059,-0.999501,0.0315879,0.2,0
-0.853559,0.705637,0.032812,0.999462,0.2,0
-0.849255,0.503361,-0.572343,0.820014,0.2,0
-0.857304,0.388434,0.761444,0.648231,0.2,0
-0.857714,0.318929,0.862509,-0.506042,0.2,0
-0.844775,0.244892,0.993344,-0.115189,0.2,0
-0.83433,0.147998,0.169815,-0.985476,0.2,0
-0.845536,0.00134643,-0.534944,0.844888,0.2,0
-0.847363,-0.110955,-0.366104,-0.930574,0.2,0
-0.849186,-0.192729,0.118333,0.992974,0.2,0
-0.836746,-0.257024,0.915977,0.401232,0.2,0
-0.845165,-0.392356,0.323333,-0.946285,0.2,0
-0.836548,-0.469583,-0.227547,0.973767,0.2,0
-0.843839,-0.597133,-0.99489,0.100961,0.2,0
-0.850224,-0.704848,0.275858,-0.961198,0.2,0
-0.764178,-0.731233,0.842547,0.538623,0.2,0
-0.768791,-0.646811,0.28026,-0.959924,0.2,0
-0.75481,-0.507252,0.498088,-0.867127,0.2,0
-0.760446,-0.422729,0.305165,-0.952299,0.2,0
-0.782587,-0.328904,0.269619,0.962967,0.2,0
-0.760814,-0.209774,-0.941963,-0.335718,0.2,0
-0.776432,-0.056314,0.516807,-0.856102,0.2,0
-0.788921,0.0702936,-0.168226,0.985748,0.2,0
-0.764705,0.203797,-0.939516,-0.342504,0.2,0
-0.770854,0.295361,-0.533801,0.84561,0.2,0
-0.813962,0.586153,0.627086,-0.77895,0.2,0
-0.774894,0.748002,0.904781,-0.425876,0.2,0
-0.62186,0.756585,0.424853,-0.905262,0.2,0
-0.464828,0.776241,-0.887804,-0.460222,0.2,0
-0.342857,0.785511,0.919914,-0.392119,0.2,0
-0.251078,0.77659,0.503866,-0.863782,0.2,0
-0.150153,0.775027,0.865356,-0.501158,0.2,0
0.0642764,0.780848,-0.981965,-0.189064,0.2,0
0.17509,0.773444,0.911871,-0.410477,0.2,0
0.262164,0.770342,0.330219,-0.943904,0.2,0
0.453661,0.781625,-0.136388,0.990656,0.2,0
0.59691,0.762425,-0.782772,0.622309,0.2,0
0.738501,0.789415,0.988127,0.153638,0.2,0
0.788257,0.652574,-0.919306,0.393543,0.2,0
0.780694,0.549343,-0.94152,0.336958,0.2,0
0.76426,0.347464,-0.787721,0.616032,0.2,0
0.787848,0.259485,0.512294,0.85881,0.2,0
0.779472,0.161392,-0.1606,-0.98702,0.2,0
0.786991,0.067629,0.999997,0.00249491,0.2,0
0.774611,-0.059543,-0.793514,-0.608552,0.2,0
0.768911,-0.140532,-0.526342,0.850273,0.2,0
0.785067,-0.249382,0.142941,-0.989731,0.2,0
0.750449,-0.491029,-0.0706389,0.997502,0.2,0
0.816629,-0.658892,-0.000432811,-1.0,0.2,0
0.784882,-0.746071,-0.698811,0.715306,0.2,0
0.716782,-0.77022,0.940102,0.340893,0.2,0
0.634906,-0.78531,-0.972051,0.234769,0.2,0
0.383687,-0.758038,-0.999981,0.00618271,0.2,0
0.141427,-0.789609,0.366877,-0.930269,0.2,0
0.0095798,-0.756942,0.546592,-0.837399,0.2,0
-0.0933609,-0.814846,-0.0599576,0.998201,0.2,0
-0.249738,-0.78515,0.657312,0.753619,0.2,0
-0.354838,-0.794951,0.655178,-0.755475,0.2,0
-0.455289,-0.7926,0.705481,-0.708729,0.2,0
-0.549434,-0.799082,-0.966692,-0.255941,0.2,0
-0.648095,-0.784803,-0.992756,-0.120149,0.2,0
0.532847,-0.825054,-0.975842,-0.218476,0.2,0
0.558385,-0.738754,-0.6221,-0.782938,0.2,0
-0.587514,-0.718246,-0.836978,-0.547236,0.2,0
-0.507154,-0.719631,-0.993719,-0.111901,0.2,0
-0.402913,-0.71941,0.816272,-0.577667,0.2,0
-0.309699,-0.717089,0.941933,0.335801,0.2,0
-0.0744909,-0.726846,-0.908148,0.41865,0.2,0
0.0953931,-0.729812,0.286504,0.958079,0.2,0
0.229313,-0.770218,0.750903,-0.660412,0.2,0
0.383588,-0.668038,-0.999999,-0.00126622,0.2,0
0.661773,-0.699414,0.363052,0.931769,0.2,0
0.779628,-0.57685,-0.892959,-0.450137,0.2,0
0.686904,-0.554762,-0.881817,-0.471592,0.2,0
0.704912,-0.208453,-0.994762,-0.102216,0.2,0
0.692012,-0.0937711,-0.988708,-0.149853,0.2,0
0.718102,0.0105052,0.672634,-0.739976,0.2,0
0.70689,0.108664,0.0901026,-0.995933,0.2,0
0.708847,0.217178,0.424049,0.905639,0.2,0
0.72327,0.427588,-0.975973,0.217891,0.2,0
0.694583,0.523174,0.973706,-0.227808,0.2,0
0.677527,0.723217,0.229248,-0.973368,0.2,0
0.380653,0.728995,0.63773,-0.77026,0.2,0
0.114736,0.70668,0.415999,-0.909365,0.2,0
-0.024042,0.763531,0.0862464,-0.996274,0.2,0
-0.150177,0.685027,0.304219,0.952602,0.2,0
-0.305009,0.704539,0.854924,-0.518754,0.2,0
-0.399429,0.715514,0.812581,0.582848,0.2,0
-0.593828,0.671062,0.242133,0.970243,0.2,0
-0.777813,0.658049,-0.410683,0.911778,0.2,0
-0.732696,0.547478,0.335608,-0.942002,0.2,0
-0.759239,0.384609,0.707498,0.706715,0.2,0
-0.718814,0.126376,0.853097,0.521752,0.2,0
-0.714415,0.0198069,0.590395,-0.807114,0.2,0
-0.715345,-0.122407,-0.146067,0.989275,0.2,0
-0.697801,-0.359092,-0.169056,0.985606,0.2,0
-0.678536,-0.460024,0.150563,-0.9886,0.2,0
-0.687473,-0.685377,-0.828032,0.560681,0.2,0
0.760985,-0.335177,-0.927478,-0.373877,0.2,0
0.48323,-0.750462,-0.965086,0.261935,0.2,0
0.508728,-0.66415,0.251589,0.967834,0.2,0
0.684305,-0.382296,-0.97521,-0.22128,0.2,0
-0.692126,-0.595498,0.952909,0.303257,0.2,0
-0.589104,-0.470113,0.0154964,-0.99988,0.2,0
-0.672561,-0.272704,0.42004,0.907505,0.2,0
-0.633581,-0.160019,-0.899064,-0.437816,0.2,0
-0.660396,-0.0521789,0.816995,-0.576645,0.2,0
-0.644347,0.075832,-0.37758,-0.925977,0.2,0
-0.743191,0.473166,0.533247,0.84596,0.2,0
-0.653206,0.589684,0.0691193,-0.997608,0.2,0
-0.528799,0.608842,-0.854658,-0.519192,0.2,0
-0.4855,0.689214,-0.90761,-0.419814,0.2,0
-0.338369,0.62095,0.0508878,-0.998704,0.2,0
-0.213735,0.621307,-0.999968,-0.00799644,0.2,0
-0.0513722,0.677781,-0.946638,0.322298,0.2,0
0.197762,0.671944,0.472793,-0.881173,0.2,0
0.31319,0.669423,-0.416114,-0.909312,0.2,0
0.602918,0.672883,0.578878,-0.815414,0.2,0
0.671935,0.610278,0.548846,0.835923,0.2,0
0.637288,0.454178,-0.555919,-0.831236,0.2,0
0.685813,0.30418,-0.413034,0.910716,0.2,0
0.636518,0.164769,-0.0499198,0.998753,0.2,0
0.638092,0.0517167,-0.403297,-0.915069,0.2,0
0.635741,-0.0235317,-0.612664,-0.790343,0.2,0
0.618151,-0.184523,0.227488,0.973781,0.2,0
0.715178,-0.639669,0.348213,-0.937415,0.2,0
0.30492,-0.624318,-0.0320116,-0.999488,0.2,0
0.298686,-0.712882,-0.703508,0.710688,0.2,0
0.179056,-0.696637,0.998562,0.0536125,0.2,0
-0.00583779,-0.66865,0.0546003,0.998508,0.2,0
-0.254238,-0.646209,0.951427,0.307876,0.2,0
-0.436055,-0.635735,-0.833124,0.553086,0.2,0
-0.54498,-0.638931,-0.478328,0.878181,0.2,0
0.58501,-0.652782,-0.996217,0.0868949,0.2,0
-0.15953,-0.753841,0.255892,0.966706,0.2,0
0.461717,0.691986,-0.412207,0.91109,0.2,0
-0.696625,0.706483,0.997719,-0.0674987,0.2,0
-0.69082,0.254197,-0.794794,0.60688,0.2,0
-0.644774,0.176868,0.809769,0.586748,0.2,0
-0.140171,-0.665947,-0.277622,0.96069,0.2,0
0.598205,-0.563755,-0.87484,-0.484412,0.2,0
-0.492247,-0.565998,-0.850345,0.526226,0.2,0
-0.394046,-0.556141,-0.729123,0.684383,0.2,0
0.0799994,-0.641596,0.0627153,0.998031,0.2,0
0.190107,-0.607318,0.294621,0.955614,0.2,0
0.380507,-0.575464,0.965195,0.261533,0.2,0
0.62405,-0.274329,-0.934572,-0.355774,0.2,0
0.555449,0.0171276,-0.360604,-0.932719,0.2,0
0.567649,0.107732,-0.929441,0.368971,0.2,0
0.613008,0.251644,-0.572268,0.820067,0.2,0
0.62092,0.366541,-0.198686,0.980063,0.2,0
0.58552,0.58513,0.433978,-0.900923,0.2,0
0.524866,0.628075,-0.775389,0.631484,0.2,0
0.335308,0.582183,-0.940044,-0.341052,0.2,0
0.125737,0.617978,0.922114,0.386918,0.2,0
0.0329934,0.646437,0.0129911,-0.999916,0.2,0
-0.276515,0.556818,-0.995178,0.0980873,0.2,0
-0.427201,0.606498,-0.36975,0.929131,0.2,0
-0.657358,0.49978,0.183882,-0.982948,0.2,0
-0.674951,0.414486,-0.103687,0.99461,0.2,0
-0.56862,0.0271965,-0.939715,0.341958,0.2,0
-0.578401,-0.089283,-0.151094,-0.988519,0.2,0
-0.577327,-0.230273,0.283918,-0.958848,0.2,0
-0.610948,-0.338308,-0.299189,-0.954194,0.2,0
-0.530975,-0.401403,-0.0504824,-0.998725,0.2,0
-0.604981,-0.573006,-0.765429,0.64352,0.2,0
0.596838,-0.403496,-0.995198,-0.0978816,0.2,0
-0.127518,0.597926,-0.98213,-0.188202,0.2,0
-0.3429,-0.633437,0.944113,0.329623,0.2,0
-0.286647,-0.563183,0.999795,0.0202489,0.2,0
-0.0463818,0.558978,0.985807,-0.167882,0.2,0
-0.498371,-0.48529,-0.26255,-0.964918,0.2,0
-0.524927,-0.311843,-0.89967,0.436571,0.2,0
-0.520218,-0.160713,0.955211,0.295926,0.2,0
-0.488304,-0.0134153,-0.509268,0.860608,0.2,0
-0.643717,0.33008,-0.156234,-0.98772,0.2,0
-0.571503,0.472783,-0.260272,-0.965535,0.2,0
-0.390008,0.524542,0.447663,-0.894203,0.2,0
-0.303229,0.470874,0.997375,-0.0724137,0.2,0
0.0995492,0.531873,-0.840791,0.54136,0.2,0
0.255156,0.541248,-0.066501,0.997786,0.2,0
0.437631,0.605935,-0.888188,0.45948,0.2,0
0.50746,0.540334,-0.927065,0.3749,0.2,0
0.545215,0.192449,-0.995451,-0.0952718,0.2,0
0.543817,-0.0721176,-0.311524,-0.950238,0.2,0
0.543674,-0.233836,-0.875692,-0.48287,0.2,0
0.416447,-0.492952,0.409212,0.912439,0.2,0
0.157491,-0.523436,-0.930681,-0.365833,0.2,0
0.573205,-0.477297,-0.372168,0.928165,0.2,0
-0.136043,-0.576042,-0.943575,0.33116,0.2,0
-0.570373,0.126228,-0.332791,0.943001,0.2,0
-0.60082,0.254493,0.792207,0.610253,0.2,0
-0.0579419,-0.595267,0.860965,0.508664,0.2,0
0.300779,-0.534413,-0.696229,-0.717819,0.2,0
0.658375,-0.46848,0.546205,-0.837651,0.2,0
0.336657,-0.451874,0.332886,0.942967,0.2,0
0.0280588,-0.568736,0.0731661,0.99732,0.2,0
-0.526407,0.203871,-0.119346,-0.992853,0.2,0
-0.494777,0.0773887,-0.864227,0.503102,0.2,0
-0.0908252,-0.498226,-0.613467,0.789721,0.2,0
0.0687283,-0.508562,0.0978982,0.995196,0.2,0
0.469482,-0.565665,0.579118,0.815244,0.2,0
0.467613,-0.185725,0.703635,-0.710562,0.2,0
0.460079,-0.0391337,-0.252285,-0.967653,0.2,0
0.528191,0.280824,-0.216349,0.976316,0.2,0
0.420151,0.518492,-0.47713,-0.878833,0.2,0
0.195415,0.473935,0.857923,-0.513778,0.2,0
0.128651,0.446708,0.172278,0.985048,0.2,0
-0.251647,0.397123,0.884223,0.467065,0.2,0
-0.479536,0.533747,0.358626,-0.933481,0.2,0
-0.571302,0.382783,0.945206,0.326476,0.2,0
-0.450618,-0.103653,0.962601,0.270922,0.2,0
-0.447743,-0.358132,-0.0366611,-0.999328,0.2,0
-0.41005,-0.467986,0.83901,0.544116,0.2,0
-0.114322,0.499951,0.930494,-0.366307,0.2,0
-0.206956,-0.521358,0.911221,-0.411917,0.2,0
-0.190156,0.533301,-0.0103749,0.999946,0.2,0
0.484973,0.0731021,-0.792576,0.609773,0.2,0
0.549798,-0.325188,-0.999727,0.023373,0.2,0
0.469814,-0.283925,-0.895188,-0.445689,0.2,0
0.461811,0.160071,-0.907902,0.419182,0.2,0
-0.161919,-0.443437,0.858301,-0.513147,0.2,0
-0.101241,0.410907,-0.966915,-0.2551,0.2,0
-0.320925,-0.480506,0.911769,0.410703,0.2,0
-0.434515,-0.269109,0.98726,0.159115,0.2,0
-0.436728,-0.192574,0.878242,-0.478217,0.2,0
-0.526613,0.304662,0.999961,-0.00880275,0.2,0
-0.486764,0.444038,0.992247,-0.124278,0.2,0
-0.328513,0.350309,0.561692,0.827347,0.2,0
0.0858132,0.367556,-0.995133,0.0985389,0.2,0
0.192313,0.383989,0.325203,0.945644,0.2,0
0.349654,0.462544,-0.843316,0.537419,0.2,0
0.490055,0.362345,-0.393293,-0.919413,0.2,0
0.37014,-0.0358348,-0.847979,-0.530029,0.2,0
0.126473,-0.439529,-0.931033,-0.364934,0.2,0
-0.020664,-0.441857,-0.967951,-0.251141,0.2,0
-0.414507,0.0366858,0.685558,-0.728018,0.2,0
