x,y,nx,ny,h,bnd_ident
-0.162586,0.986374,-0.162637,0.986686,0.1,1
0.425645,-0.904541,0.425779,-0.904827,0.1,1
-0.21194,0.976959,-0.212007,0.977268,0.1,1
-0.617665,-0.78604,-0.61786,-0.786288,0.1,1
-0.260759,0.965077,-0.260842,0.965382,0.1,1
0.961724,-0.272866,0.962028,-0.272952,0.1,1
-0.308919,0.950756,-0.309017,0.951057,0.1,1
-0.57739,-0.816081,-0.577573,-0.816339,0.1,1
-0.356299,0.934034,-0.356412,0.934329,0.1,1
0.470555,-0.882013,0.470704,-0.882291,0.1,1
-0.402779,0.914952,-0.402906,0.915241,0.1,1
-0.535658,-0.844061,-0.535827,-0.844328,0.1,1
-0.448242,0.893559,-0.448383,0.893841,0.1,1
0.863651,-0.503464,0.863923,-0.503623,0.1,1
-0.492572,0.869909,-0.492727,0.870184,0.1,1
-0.492572,-0.869909,-0.492727,-0.870184,0.1,1
-0.535658,0.844061,-0.535827,0.844328,0.1,1
0.514277,-0.857256,0.51444,-0.857527,0.1,1
-0.57739,0.816081,-0.577573,0.816339,0.1,1
-0.448242,-0.893559,-0.448383,-0.893841,0.1,1
-0.617665,0.78604,-0.61786,0.786288,0.1,1
0.991801,-0.125294,0.992115,-0.125333,0.1,1
-0.656378,0.754013,-0.656586,0.754251,0.1,1
-0.402779,-0.914952,-0.402906,-0.915241,0.1,1
-0.693434,0.720082,-0.693653,0.720309,0.1,1
0.5567,-0.830334,0.556876,-0.830596,0.1,1
-0.728738,0.684331,-0.728969,0.684547,0.1,1
-0.356299,-0.934034,-0.356412,-0.934329,0.1,1
-0.762202,0.646852,-0.762443,0.647056,0.1,1
0.887856,-0.459435,0.888136,-0.45958,0.1,1
-0.79374,0.607738,-0.79399,0.60793,0.1,1
-0.308919,-0.950756,-0.309017,-0.951057,0.1,1
-0.823273,0.56709,-0.823533,0.567269,0.1,1
0.597716,-0.801314,0.597905,-0.801567,0.1,1
-0.850726,0.525009,-0.850994,0.525175,0.1,1
-0.260759,-0.965077,-0.260842,-0.965382,0.1,1
-0.87603,0.481602,-0.876307,0.481754,0.1,1
0.974219,-0.2242,0.974527,-0.224271,0.1,1
-0.899121,0.436978,-0.899405,0.437116,0.1,1
-0.21194,-0.976959,-0.212007,-0.977268,0.1,1
-0.919941,0.39125,-0.920232,0.391374,0.1,1
0.637223,-0.77027,0.637424,-0.770513,0.1,1
-0.938437,0.344534,-0.938734,0.344643,0.1,1
-0.162586,-0.986374,-0.162637,-0.986686,0.1,1
-0.954563,0.296948,-0.954865,0.297042,0.1,1
0.909819,-0.414245,0.910106,-0.414376,0.1,1
-0.968277,0.248611,-0.968583,0.24869,0.1,1
-0.112821,-0.993298,-0.112856,-0.993611,0.1,1
-0.979546,0.199647,-0.979855,0.19971,0.1,1
0.67512,-0.73728,0.675333,-0.737513,0.1,1
-0.98834,0.150178,-0.988652,0.150226,0.1,1
-0.0627707,-0.997712,-0.0627905,-0.998027,0.1,1
-0.994637,0.10033,-0.994951,0.100362,0.1,1
0.999368,-0.0251222,0.999684,-0.0251301,0.1,1
-0.998422,0.0502285,-0.998737,0.0502443,0.1,1
-0.0125621,-0.999605,-0.012566,-0.999921,0.1,1
0.145469,-0.37717,0.996432,0.0843975,0.1,0
0.38562,0.0175693,0.944989,0.327101,0.1,0
-0.433087,-0.0640639,-0.248271,0.968691,0.1,0
0.0158459,0.382741,0.997465,-0.071161,0.1,0
-0.121785,0.461835,0.195144,-0.980775,0.1,0
-0.125804,-0.363636,0.144538,-0.989499,0.1,0
0.364826,0.188212,-0.396799,0.917906,0.1,0
0.0661247,-0.425557,-0.588828,-0.808259,0.1,0
0.276724,-0.296268,0.981926,-0.189263,0.1,0
0.348874,-0.175943,-0.202921,0.979195,0.1,0
-0.169315,-0.34255,-0.789006,0.614386,0.1,0
-0.265921,-0.298092,0.806246,0.59158,0.1,0
-0.314573,0.169682,-0.524392,0.851477,0.1,0
-0.292533,0.24316,-0.543423,0.839459,0.1,0
0.204898,0.334052,0.628244,-0.778017,0.1,0
-0.161267,0.360642,-0.802214,0.597036,0.1,0
-0.338479,-0.19079,0.741183,-0.671303,0.1,0
-0.074077,-0.377781,0.63037,0.776295,0.1,0
-0.262724,0.347829,0.871929,-0.489632,0.1,0
0.246965,0.298184,0.657316,-0.753615,0.1,0
-0.356451,0.0410146,0.395861,-0.91831,0.1,0
-0.237841,-0.339885,0.129111,-0.99163,0.1,0
0.295928,0.265667,-0.667128,0.744943,0.1,0
0.0818049,0.366294,-0.178071,0.984018,0.1,0
-0.325057,0.127762,-0.943048,-0.332657,0.1,0
0.352831,-0.0637479,0.802828,-0.59621,0.1,0
0.372614,-0.117618,0.515404,-0.856947,0.1,0
-0.376749,-0.144225,-0.674436,-0.738333,0.1,0
-0.147195,0.415947,-0.932867,-0.36022,0.1,0
0.370184,-0.256948,-0.108793,-0.994064,0.1,0
-0.295484,0.279058,0.0671309,-0.997744,0.1,0
0.384353,-0.221655,0.635776,0.771874,0.1,0
0.385432,0.116542,0.681534,-0.731787,0.1,0
0.24411,-0.332662,-0.609851,-0.792516,0.1,0
-0.0636223,0.394416,-0.781791,-0.623541,0.1,0
0.106261,-0.402294,0.694227,0.719757,0.1,0
0.105376,-0.357302,-0.923227,-0.384255,0.1,0
-0.106441,0.380576,-0.548992,-0.835827,0.1,0
0.232588,-0.289162,0.405574,-0.914062,0.1,0
0.410092,0.0789009,0.152599,-0.988288,0.1,0
0.339393,-0.219772,0.625293,0.78039,0.1,0
-0.253109,0.263914,0.497775,0.867306,0.1,0
-0.357228,-0.10368,0.0432174,0.999066,0.1,0
0.330272,-0.102384,-0.4623,0.886724,0.1,0
0.328556,-0.0258569,0.825986,-0.563691,0.1,0
-0.313195,0.0843531,-0.96278,0.270285,0.1,0
0.0612967,0.326239,0.98024,-0.197814,0.1,0
0.252516,0.253818,0.460362,0.887731,0.1,0
-0.202175,-0.312445,-0.97965,-0.200715,0.1,0
-0.339698,-0.000750546,-0.380993,-0.924578,0.1,0
-0.255427,0.303424,0.321064,0.947058,0.1,0
-0.0401507,-0.348217,0.924052,-0.382268,0.1,0
-0.328441,-0.146924,0.371054,-0.928611,0.1,0
-0.143726,0.319201,0.669665,0.742663,0.1,0
0.160411,0.340829,-0.988618,-0.15045,0.1,0
-0.275726,0.201416,0.815033,0.579414,0.1,0
-0.274463,0.149282,0.485494,-0.87424,0.1,0
-0.228626,-0.27291,-0.967682,-0.252175,0.1,0
-0.130766,-0.319334,-0.996487,0.0837449,0.1,0
0.3325,0.219517,0.987804,0.1557,0.1,0
-0.0901283,-0.336209,0.890207,0.455556,0.1,0
0.00183349,0.339978,0.979683,0.200552,0.1,0
-0.405584,-0.0996815,-0.966372,0.257149,0.1,0
0.352494,0.048027,0.855045,-0.518553,0.1,0
0.173954,-0.342334,0.0975162,0.995234,0.1,0
-0.0307558,0.363929,-0.745794,-0.666177,0.1,0
-0.388269,-0.0613886,-0.437909,-0.899019,0.1,0
-0.294787,-0.25771,0.110877,0.993834,0.1,0
0.0687207,-0.377721,0.478202,0.87825,0.1,0
-0.22451,0.370853,-0.0432337,-0.999065,0.1,0
0.114781,0.335892,-0.882649,0.470033,0.1,0
0.119675,0.291159,-0.536185,-0.844101,0.1,0
-0.217025,0.32648,0.918655,-0.39506,0.1,0
0.0681194,-0.332725,-0.224383,-0.974501,0.1,0
-0.254906,-0.236866,0.371897,0.928274,0.1,0
-0.343269,-0.0612542,-0.254129,0.96717,0.1,0
-0.0736646,0.350371,-0.581852,-0.813294,0.1,0
0.189209,-0.299998,-0.147404,0.989076,0.1,0
0.318413,0.0186424,0.986884,0.161429,0.1,0
-0.0384294,0.319881,-0.16735,-0.985898,0.1,0
-0.0561964,-0.306652,0.991416,-0.130743,0.1,0
0.290902,0.202352,-0.573296,0.819349,0.1,0
-0.09528,-0.291661,-0.751332,0.659924,0.1,0
-0.273136,0.104301,-0.961433,0.275038,0.1,0
-0.238512,0.176115,0.953447,-0.301561,0.1,0
-0.164879,0.279483,0.475054,0.879957,0.1,0
-0.295787,-0.177888,0.924032,-0.382315,0.1,0
-0.00473903,-0.32045,0.809878,0.586599,0.1,0
-0.214075,0.285675,-0.993304,0.115533,0.1,0
-0.163762,-0.289005,-0.745465,0.666545,0.1,0
0.0245427,0.300275,-0.958496,-0.285105,0.1,0
0.287252,-0.00799747,0.997269,0.0738587,0.1,0
0.286487,-0.0919961,-0.215506,0.976502,0.1,0
-0.312253,-0.105154,0.251125,-0.967955,0.1,0
-0.236002,0.222293,0.961604,-0.27444,0.1,0
0.306155,-0.189436,-0.515597,-0.856831,0.1,0
0.240942,-0.244944,-0.456914,-0.889511,0.1,0
0.113714,-0.313081,0.975087,-0.221821,0.1,0
0.351084,0.145615,-0.981543,0.19124,0.1,0
-0.311967,0.03422,-0.831253,-0.555894,0.1,0
0.176421,0.299209,0.995434,-0.0954542,0.1,0
0.321448,0.176241,-0.861303,0.508092,0.1,0
0.279863,0.159043,0.369191,-0.929354,0.1,0
0.198267,0.259867,0.495756,0.868462,0.1,0
-0.295407,-0.0076223,-0.971522,0.236949,0.1,0
0.307643,0.133872,-0.324455,-0.945901,0.1,0
0.147611,-0.283485,0.959199,0.282731,0.1,0
0.25916,-0.203797,-0.671625,-0.740891,0.1,0
-0.19883,0.196931,-0.0518,-0.998657,0.1,0
-0.279577,-0.136094,0.418106,-0.908398,0.1,0
0.295706,-0.136042,0.998523,0.0543378,0.1,0
0.272378,0.0344732,0.882103,0.471056,0.1,0
-0.0160806,0.280916,0.79047,-0.6125,0.1,0
-0.131407,-0.25773,0.796005,0.60529,0.1,0
-0.196937,0.244067,0.631858,-0.775084,0.1,0
-0.00435299,-0.275451,0.942629,-0.333843,0.1,0
-0.228809,0.132174,0.9706,-0.240696,0.1,0
-0.274759,0.0593306,0.992113,-0.125343,0.1,0
-0.0611715,-0.262308,0.449339,0.893361,0.1,0
0.246472,0.209489,-0.657592,0.753374,0.1,0
-0.0812823,0.306147,0.768712,-0.639596,0.1,0
0.310191,0.062885,0.99974,0.022812,0.1,0
0.197721,-0.255811,0.667676,0.744452,0.1,0
-0.298288,-0.0625588,0.813189,0.582,0.1,0
-0.212161,-0.2228,-0.958632,0.284649,0.1,0
0.0765223,-0.288517,0.560913,-0.827875,0.1,0
0.960735,-0.024151,0.971223,0.238173,0.1,0
0.088774,0.258446,-0.661905,0.749588,0.1,0
0.95246,-0.0719502,0.933981,0.357324,0.1,0
0.347598,0.0927599,0.251616,-0.967827,0.1,0
0.956722,-0.120862,0.953674,-0.300841,0.1,0
-0.120031,0.280945,0.154707,0.98796,0.1,0
0.949827,-0.168848,0.989203,-0.146549,0.1,0
0.296354,-0.232912,-0.957491,-0.288464,0.1,0
0.932483,-0.214595,0.95232,0.3051,0.1,0
-0.14143,0.241359,-0.482734,0.875767,0.1,0
0.922325,-0.261687,0.998837,-0.0482239,0.1,0
0.0445454,0.25015,-0.99369,-0.112162,0.1,0
0.907033,-0.307367,0.944488,-0.328545,0.1,0
0.110235,-0.25871,0.0216678,0.999765,0.1,0
0.892003,-0.353169,0.945665,-0.325142,0.1,0
-0.232572,-0.182695,-0.965333,-0.261021,0.1,0
0.870805,-0.396482,0.938733,-0.344646,0.1,0
-0.265737,-0.0936305,0.463668,0.886009,0.1,0
0.851083,-0.440406,0.761499,-0.648167,0.1,0
0.186874,-0.212138,-0.0532818,0.99858,0.1,0
0.827907,-0.482628,0.816598,-0.577207,0.1,0
0.281366,0.0974408,-0.518496,-0.85508,0.1,0
0.803823,-0.524406,0.872292,-0.488986,0.1,0
-0.0600435,0.266474,0.704358,-0.709845,0.1,0
0.77839,-0.565534,0.735819,-0.677178,0.1,0
-0.0272124,-0.232782,-0.815355,0.578961,0.1,0
0.749308,-0.604183,0.632375,-0.774662,0.1,0
-0.258277,0.0174574,0.120843,-0.992672,0.1,0
0.711323,-0.635103,0.832731,-0.553678,0.1,0
-0.231613,0.0872614,-0.555156,0.831746,0.1,0
0.680904,-0.672401,0.828741,-0.559633,0.1,0
0.0392102,-0.264171,-0.712591,-0.70158,0.1,0
0.649547,-0.709353,0.785954,-0.618285,0.1,0
-0.169762,-0.234194,0.451938,0.892049,0.1,0
0.612143,-0.739954,0.711962,-0.702218,0.1,0
0.239021,0.0042678,-0.271404,-0.962465,0.1,0
0.57227,-0.7672,0.708491,-0.70572,0.1,0
0.253094,-0.121578,0.943492,0.331394,0.1,0
0.53489,-0.797804,0.518107,-0.855316,0.1,0
-0.154157,0.191519,0.543296,-0.839541,0.1,0
0.495563,-0.826061,0.581846,-0.813299,0.1,0
0.264156,-0.159075,-0.384439,0.923151,0.1,0
0.451376,-0.846062,0.714989,-0.699136,0.1,0
0.156218,-0.239316,0.921915,0.387393,0.1,0
0.409845,-0.870965,0.600338,-0.799747,0.1,0
-0.261494,-0.0372002,0.882434,-0.470436,0.1,0
0.364629,-0.888175,0.311637,-0.950201,0.1,0
0.173312,0.222421,0.997623,-0.0689068,0.1,0
0.320117,-0.906999,0.468175,-0.883636,0.1,0
0.249962,0.125414,0.930674,0.365851,0.1,0
0.273923,-0.921205,0.489223,-0.872159,0.1,0
0.152824,0.260892,0.31431,0.949321,0.1,0
0.226813,-0.931838,0.475546,-0.879691,0.1,0
0.284459,-0.0529107,-0.404285,-0.914633,0.1,0
0.180606,-0.94677,-0.0425332,-0.999095,0.1,0
0.0343629,-0.302968,-0.577734,0.816225,0.1,0
0.131692,-0.946623,0.699097,-0.715027,0.1,0
0.239503,-0.0549058,-0.998333,-0.0577233,0.1,0
0.0840924,-0.953513,0.350942,-0.936397,0.1,0
0.121949,0.228154,-0.99949,0.0319333,0.1,0
0.0362504,-0.961116,0.195582,-0.980687,0.1,0
0.218046,0.0936912,-0.897658,0.440694,0.1,0
-0.0120624,-0.959847,0.082137,-0.996621,0.1,0
-0.22899,-0.0683213,0.766171,0.642637,0.1,0
-0.0603955,-0.959959,-0.203027,-0.979173,0.1,0
0.145439,-0.195625,0.882186,-0.470901,0.1,0
-0.107929,-0.950231,-0.350376,-0.936609,0.1,0
0.219841,-0.151251,-0.949322,-0.314305,0.1,0
-0.157137,-0.95332,-0.0529206,-0.998599,0.1,0
-0.16581,0.148054,-0.998862,0.0476971,0.1,0
-0.202474,-0.933326,-0.257306,-0.96633,0.1,0
0.223281,0.046425,-0.0616735,-0.998096,0.1,0
-0.250857,-0.92843,-0.360377,-0.932807,0.1,0
-0.129978,-0.213164,0.875916,0.482464,0.1,0
-0.297538,-0.915728,-0.487186,-0.873298,0.1,0
0.0727194,-0.234135,0.189275,0.981924,0.1,0
-0.34048,-0.892563,-0.574608,-0.818429,0.1,0
-0.186701,0.0844446,0.552625,0.83343,0.1,0
-0.389477,-0.884735,-0.358974,-0.933347,0.1,0
-0.22606,0.0488747,0.901708,-0.432345,0.1,0
-0.431814,-0.860811,-0.347889,-0.937536,0.1,0
-0.0508746,-0.194506,-0.270844,-0.962623,0.1,0
-0.473626,-0.836451,-0.582191,-0.813052,0.1,0
-0.0967591,0.240456,-0.477557,-0.878601,0.1,0
-0.515173,-0.811783,-0.590438,-0.807083,0.1,0
-0.235763,-0.127194,0.811129,-0.584868,0.1,0
-0.555429,-0.785041,-0.59107,-0.80662,0.1,0
-0.187653,-0.185395,-0.998533,0.0541475,0.1,0
-0.593942,-0.755851,-0.610197,-0.79225,0.1,0
0.000794551,0.23962,0.777558,0.628812,0.1,0
-0.63172,-0.725687,-0.607209,-0.794542,0.1,0
-0.11222,0.207128,0.880552,-0.47395,0.1,0
-0.664957,-0.69051,-0.836629,-0.547771,0.1,0
0.0736555,0.216062,-0.997036,-0.0769325,0.1,0
-0.702536,-0.659725,-0.664115,-0.747631,0.1,0
-0.0943741,-0.232165,0.429974,0.902841,0.1,0
-0.728159,-0.617961,-0.675476,-0.737382,0.1,0
0.0983651,0.178453,-0.710124,-0.704077,0.1,0
-0.765361,-0.58601,-0.885312,-0.464998,0.1,0
-0.1198,0.162771,-0.481021,-0.876709,0.1,0
-0.792514,-0.545903,-0.864083,-0.50335,0.1,0
0.0115936,0.195935,-0.928366,0.371668,0.1,0
-0.811564,-0.500841,-0.881988,-0.471271,0.1,0
-0.145066,-0.170858,0.145725,0.989325,0.1,0
-0.842439,-0.463135,-0.852751,-0.522318,0.1,0
-0.192961,-0.141088,-0.940042,-0.341059,0.1,0
-0.863894,-0.419857,-0.821894,-0.569641,0.1,0
-0.0576237,0.218243,0.937549,-0.347852,0.1,0
-0.883854,-0.375902,-0.943724,-0.330734,0.1,0
-0.0829654,-0.162959,-0.976131,0.217184,0.1,0
-0.902508,-0.331343,-0.944252,-0.329223,0.1,0
-0.21524,0.00519489,0.0913432,-0.995819,0.1,0
-0.9186,-0.28576,-0.990908,-0.134542,0.1,0
0.0876254,-0.191676,0.368681,0.929556,0.1,0
-0.933888,-0.239782,-0.973274,-0.229645,0.1,0
0.182887,0.0662584,0.356692,0.934222,0.1,0
-0.940091,-0.191605,-0.917148,-0.398547,0.1,0
-0.148008,0.106725,-0.201062,0.979579,0.1,0
-0.947733,-0.144008,-0.981059,-0.19371,0.1,0
0.210646,-0.107201,-0.709041,-0.705167,0.1,0
-0.952474,-0.096077,-0.986253,-0.165242,0.1,0
-0.198796,-0.101688,0.221682,0.975119,0.1,0
-0.958439,-0.048217,-0.954035,-0.299694,0.1,0
0.199229,0.134568,-0.952423,0.304779,0.1,0
-0.961009,1.21431e-16,-0.990979,-0.134015,0.1,0
0.205555,-0.0253675,-0.0351275,-0.999383,0.1,0
-0.957226,0.048156,-0.983862,-0.178932,0.1,0
0.194728,0.012211,0.9244,0.381424,0.1,0
-0.96108,0.0969451,-0.999985,0.00555326,0.1,0
0.0304178,-0.220038,-0.859105,-0.5118,0.1,0
-0.94695,0.143889,-0.999537,0.0304221,0.1,0
0.00161261,-0.198226,-0.92867,0.370908,0.1,0
-0.935586,0.190687,-0.994258,0.107007,0.1,0
0.0410365,-0.176529,0.985004,0.172534,0.1,0
-0.931593,0.239192,-0.976618,0.214981,0.1,0
0.154282,0.0319381,0.856247,0.516566,0.1,0
-0.920252,0.286274,-0.947533,0.319659,0.1,0
0.161266,-0.0174025,0.483951,-0.875095,0.1,0
-0.898676,0.329936,-0.899912,0.436071,0.1,0
0.189015,0.178394,-0.401568,-0.915829,0.1,0
-0.880297,0.374389,-0.88347,0.468488,0.1,0
-0.156048,-0.115747,0.872221,0.489111,0.1,0
-0.861103,0.418501,-0.928368,0.371663,0.1,0
0.176031,-0.078447,0.997418,-0.0718109,0.1,0
-0.841532,0.462636,-0.849311,0.527893,0.1,0
-0.103151,0.103144,-0.849208,0.528058,0.1,0
-0.816904,0.504137,-0.891363,0.453289,0.1,0
-0.172151,0.0181682,-0.679299,-0.733861,0.1,0
-0.792386,0.545815,-0.803861,0.594817,0.1,0
-0.0519402,-0.130364,-0.882526,-0.470264,0.1,0
-0.762307,0.583671,-0.84736,0.531019,0.1,0
-0.0776435,0.177941,0.0204607,-0.999791,0.1,0
-0.732492,0.621638,-0.787631,0.616147,0.1,0
-0.117841,-0.135027,-0.350945,0.936396,0.1,0
-0.696297,0.653866,-0.963218,-0.26872,0.1,0
0.0324863,0.15608,-0.936312,0.351169,0.1,0
-0.662529,0.687989,-0.893954,0.448159,0.1,0
0.0778733,0.138389,-0.626408,0.779495,0.1,0
-0.628416,0.721892,-0.945439,0.325798,0.1,0
-0.0219668,-0.160019,0.185626,-0.98262,0.1,0
-0.596518,0.759129,-0.600904,0.799321,0.1,0
0.176115,-0.161883,-0.962722,0.270494,0.1,0
-0.558176,0.788924,-0.638877,0.769309,0.1,0
-0.18493,-0.0591705,0.832897,0.553429,0.1,0
-0.514696,0.811032,-0.800439,0.599415,0.1,0
-0.140637,-0.0671116,-0.846051,-0.533102,0.1,0
-0.473918,0.836965,-0.535892,0.844286,0.1,0
0.159732,-0.119972,-0.00771882,0.99997,0.1,0
-0.431704,0.860592,-0.526124,0.850408,0.1,0
0.0174721,-0.138349,0.944173,0.32945,0.1,0
-0.386261,0.87743,-0.485463,0.874257,0.1,0
0.122296,0.131202,0.993413,-0.114587,0.1,0
-0.342378,0.89754,-0.256398,0.966571,0.1,0
-0.0124549,0.158379,0.0283422,0.999598,0.1,0
-0.296682,0.913092,-0.276926,0.960891,0.1,0
-0.0867314,-0.102513,-0.821268,0.570542,0.1,0
-0.250275,0.926276,-0.276503,0.961013,0.1,0
-0.0704591,0.133519,0.961548,0.274637,0.1,0
-0.203866,0.939742,-0.183193,0.983077,0.1,0
-0.138798,-0.0120411,-0.792805,-0.609476,0.1,0
-0.15672,0.950786,-0.16876,0.985657,0.1,0
0.137451,-0.0552831,0.352998,-0.935624,0.1,0
-0.107908,0.950044,-0.343804,0.939041,0.1,0
0.232464,0.166683,-0.580261,-0.81443,0.1,0
-0.0601355,0.955827,-0.0215774,0.999767,0.1,0
0.120877,0.00244102,-0.423562,-0.905867,0.1,0
-0.012086,0.961725,0.0153164,0.999883,0.1,0
0.138773,0.074181,-0.423734,0.905787,0.1,0
0.0361042,0.957239,0.12475,0.992188,0.1,0
0.0762631,-0.148528,0.920809,0.390014,0.1,0
0.0841124,0.95374,0.131288,0.991344,0.1,0
0.163446,0.107282,0.259067,-0.965859,0.1,0
0.131603,0.945987,0.0688343,0.997628,0.1,0
-0.135831,0.0634037,0.363973,0.93141,0.1,0
0.180713,0.947329,0.286058,0.958212,0.1,0
-0.11301,0.0246193,-0.907342,-0.420393,0.1,0
0.228402,0.938368,0.220417,0.975406,0.1,0
0.120042,-0.15894,-0.913097,0.407743,0.1,0
0.273366,0.919331,0.0749033,0.997191,0.1,0
0.0981807,0.0936035,-0.194234,0.980955,0.1,0
0.319527,0.905328,0.359547,0.933127,0.1,0
0.10048,0.0425526,-0.858935,-0.512084,0.1,0
0.365467,0.890216,0.330093,0.943948,0.1,0
0.126672,-0.098973,0.17787,-0.984054,0.1,0
0.408208,0.867485,0.373621,0.927581,0.1,0
-0.0955722,-0.0245523,-0.38399,-0.923337,0.1,0
0.451618,0.846517,0.459177,0.888345,0.1,0
-0.0549784,0.0912653,0.96363,-0.267239,0.1,0
0.494433,0.824177,0.530811,0.84749,0.1,0
-0.0449664,-0.085759,0.0996327,-0.995024,0.1,0
0.534155,0.796707,0.630662,0.776058,0.1,0
-0.0290813,0.116563,0.977647,-0.210255,0.1,0
0.572557,0.767585,0.615636,0.78803,0.1,0
-0.000697983,-0.0971806,-0.362263,-0.932076,0.1,0
0.61184,0.739587,0.718989,0.695022,0.1,0
0.0412679,0.112216,0.465063,-0.885278,0.1,0
0.65185,0.711869,0.640536,0.767928,0.1,0
0.145009,0.187799,-0.159185,-0.987249,0.1,0
0.684403,0.675856,0.486443,0.873712,0.1,0
0.0417028,-0.0821084,-0.888535,-0.458808,0.1,0
0.718531,0.641539,0.626145,0.779706,0.1,0
-0.0137323,0.0742614,0.998518,-0.0544276,0.1,0
0.751115,0.605641,0.71971,0.694275,0.1,0
-0.0783638,0.0528189,0.628909,0.777479,0.1,0
0.776236,0.563968,0.743906,0.668284,0.1,0
-0.0540884,-0.0419906,0.709644,-0.70456,0.1,0
0.801684,0.52301,0.784149,0.620573,0.1,0
0.0892717,-0.073948,-0.637363,-0.770563,0.1,0
0.83308,0.485643,0.916189,0.400746,0.1,0
0.0624735,0.0666471,-0.897276,0.44147,0.1,0
0.85179,0.440772,0.901567,0.43264,0.1,0
0.0759702,0.00533434,-0.984226,0.176914,0.1,0
0.871054,0.396595,0.806514,0.591215,0.1,0
0.0970846,-0.0353944,-0.192973,-0.981204,0.1,0
0.890959,0.352756,0.749232,0.662308,0.1,0
0.0521774,-0.0325056,-0.846508,-0.532377,0.1,0
0.909368,0.308158,0.915494,0.402331,0.1,0
0.0367338,0.0273686,-0.840479,0.541845,0.1,0
0.924438,0.262287,0.948448,0.316933,0.1,0
-0.0106433,-0.0537177,0.906491,-0.422225,0.1,0
