x,y,nx,ny,h,bnd_ident
-0.546215,0.840326,0.508482,-0.861073,0.025,0
-0.867429,0.530763,-0.983988,-0.178236,0.025,0
0.841062,0.154,0.302577,0.953125,0.025,0
-0.839813,0.681357,0.983072,-0.183221,0.025,0
-0.800223,0.842798,0.553225,-0.833032,0.025,0
0.842006,0.626825,0.71413,0.700013,0.025,0
0.403487,-0.845011,0.875825,0.48263,0.025,0
0.837223,-0.188342,0.895144,0.445777,0.025,0
-0.844355,-0.0249872,0.352242,0.935909,0.025,0
-0.656677,0.852602,0.632952,-0.774191,0.025,0
-0.837092,-0.274055,0.999054,0.0434762,0.025,0
0.842055,0.225592,-0.100053,0.994982,0.025,0
-0.481969,0.857083,-0.978427,0.206595,0.025,0
-0.392889,0.850183,0.396196,0.918166,0.025,0
0.119366,0.846151,0.89416,-0.447747,0.025,0
0.847239,0.712446,-0.951182,-0.308631,0.025,0
0.566144,-0.848355,0.848603,0.52903,0.025,0
-0.859314,-0.416332,-0.503202,0.864169,0.025,0
-0.594672,-0.852995,0.335884,0.941903,0.025,0
0.861063,0.23599,-0.394888,-0.918729,0.025,0
0.575069,-0.841506,0.086165,-0.996281,0.025,0
0.837099,0.707573,-0.991837,-0.127512,0.025,0
0.124789,0.836294,0.766077,-0.642749,0.025,0
-0.392862,0.838933,-0.812635,0.582773,0.025,0
-0.48751,0.847292,-0.674074,0.738664,0.025,0
0.837121,0.235702,-0.951578,0.307407,0.025,0
-0.827248,-0.279502,0.991129,-0.132906,0.025,0
-0.659815,0.841798,-0.935494,-0.353343,0.025,0
-0.833899,-0.0291385,-0.870128,-0.492826,0.025,0
0.827134,-0.193321,-0.516378,-0.856361,0.025,0
0.409961,-0.835811,-0.398588,-0.91713,0.025,0
0.837481,0.637125,0.316719,0.948519,0.025,0
-0.803776,0.832123,0.613028,0.790061,0.025,0
-0.834376,0.671508,0.389186,-0.921159,0.025,0
0.829945,0.155725,0.143135,0.989703,0.025,0
-0.551389,0.830337,0.718051,-0.69599,0.025,0
0.832904,0.463876,-0.152213,0.988348,0.025,0
-0.826262,-0.368268,-0.00927533,-0.999957,0.025,0
-0.464094,0.845775,0.286667,0.95803,0.025,0
-0.820195,0.830243,0.718934,0.695078,0.025,0
-0.830404,0.303377,0.944883,0.327408,0.025,0
-0.831122,0.221214,-0.811355,0.584554,0.025,0
0.837385,0.762859,-0.398694,0.917084,0.025,0
0.688091,-0.845306,-0.389488,0.921032,0.025,0
-0.834305,-0.0194214,-0.640449,0.768,0.025,0
0.593812,0.81743,-0.525226,-0.850963,0.025,0
0.532156,0.825774,0.189676,-0.981847,0.025,0
0.60788,-0.837904,-0.787534,0.616272,0.025,0
-0.81283,-0.554176,0.980858,-0.194722,0.025,0
-0.521175,0.830418,-0.115744,-0.993279,0.025,0
-0.244418,0.840797,0.853351,-0.521336,0.025,0
0.0744397,0.843268,0.999371,-0.0354489,0.025,0
0.203131,0.831725,-0.623667,0.78169,0.025,0
0.448816,0.844845,0.930786,-0.365565,0.025,0
0.823864,-0.0496694,0.957171,-0.289522,0.025,0
0.817748,-0.22597,-0.966299,-0.257424,0.025,0
0.502094,-0.837653,0.43392,-0.900952,0.025,0
-0.794746,-0.821696,-0.986389,-0.164427,0.025,0
0.236732,-0.841153,0.870608,0.491977,0.025,0
0.345459,-0.837056,-0.316975,0.948434,0.025,0
-0.743952,0.83756,-0.999089,-0.042678,0.025,0
-0.827055,0.162416,-0.116017,0.993247,0.025,0
0.824639,-0.15698,0.971756,0.235989,0.025,0
0.25462,0.831678,0.164662,-0.98635,0.025,0
-0.826621,0.730343,0.300097,0.953909,0.025,0
0.824411,-0.691758,-0.972292,0.233771,0.025,0
0.715477,-0.835637,0.143542,-0.989644,0.025,0
0.68151,0.83221,0.564137,-0.825681,0.025,0
-0.837572,-0.632813,-0.993963,-0.109716,0.025,0
0.49365,0.823649,-0.509325,-0.860574,0.025,0
-0.845331,0.540686,0.978643,0.205568,0.025,0
0.289233,-0.838962,0.791132,0.611645,0.025,0
-0.831754,-0.324374,0.310228,0.950662,0.025,0
-0.826111,-0.784618,-0.991205,0.132337,0.025,0
0.557749,0.82215,-0.281549,-0.959547,0.025,0
-0.705566,0.843989,0.610095,-0.792328,0.025,0
0.834009,0.8051,-0.668285,-0.743906,0.025,0
0.783653,-0.830874,-0.605064,0.796177,0.025,0
-0.0379255,-0.842614,0.452208,0.891913,0.025,0
0.850374,-0.551458,-0.686827,0.726821,0.025,0
0.391192,0.846345,0.183889,-0.982947,0.025,0
0.83839,-0.377016,0.608319,0.793693,0.025,0
-0.135183,0.839363,0.949792,0.312881,0.025,0
0.845163,-0.626766,-0.75409,0.656771,0.025,0
-0.460421,-0.832039,0.90948,-0.415748,0.025,0
0.823582,-0.0343554,0.0566221,0.998396,0.025,0
0.832186,0.220306,-0.895927,0.444202,0.025,0
0.848229,0.0468636,-0.946201,-0.32358,0.025,0
0.827564,-0.48338,0.997991,0.0633543,0.025,0
-0.854416,-0.486431,-0.095429,-0.995436,0.025,0
0.540255,-0.832375,0.513315,0.858201,0.025,0
-0.837109,-0.47431,0.170085,-0.985429,0.025,0
0.828427,-0.104457,-0.116183,0.993228,0.025,0
0.826199,0.194084,-0.961166,-0.275972,0.025,0
0.836132,0.397758,-0.316218,-0.948687,0.025,0
0.836111,-0.340453,-0.676306,-0.736621,0.025,0
0.644738,-0.83447,-0.781312,-0.624141,0.025,0
0.814733,-0.830798,0.382962,-0.923764,0.025,0
0.382822,-0.83176,-0.752434,0.658667,0.025,0
-0.831909,0.655618,0.293127,-0.956074,0.025,0
-0.829763,-0.52848,-0.403476,0.91499,0.025,0
0.722206,0.828653,-0.145057,0.989423,0.025,0
0.827338,-0.0137528,-0.34521,0.938526,0.025,0
0.824755,-0.436723,0.124252,-0.992251,0.025,0
-0.543572,-0.835709,0.978678,-0.205402,0.025,0
0.221541,0.828363,0.0977059,0.995215,0.025,0
0.0216633,0.838781,0.92595,-0.377646,0.025,0
0.831071,0.533096,-0.0364936,0.999334,0.025,0
0.831652,0.302824,-0.984519,-0.175278,0.025,0
-0.153382,0.826984,-0.446793,-0.894637,0.025,0
0.826032,-0.40859,0.264363,-0.964423,0.025,0
-0.833184,0.107624,0.0409455,-0.999161,0.025,0
0.826614,-0.388607,0.521664,0.853151,0.025,0
0.569659,-0.831962,-0.999903,0.0139585,0.025,0
-0.191509,0.816731,-0.829356,0.55872,0.025,0
-0.821411,0.70332,0.00510875,-0.999987,0.025,0
-0.834645,0.355032,0.0492055,-0.998789,0.025,0
-0.828869,-0.743057,0.0373595,-0.999302,0.025,0
-0.83485,-0.451821,-0.430573,0.902556,0.025,0
0.675122,-0.844991,0.0208977,-0.999782,0.025,0
-0.301231,-0.826839,0.539196,0.842181,0.025,0
-0.352875,0.829476,0.952655,-0.304054,0.025,0
0.834577,-0.769729,-0.315569,0.948903,0.025,0
-0.83155,-0.397616,-0.997252,0.0740899,0.025,0
-0.834613,-0.245971,0.544191,-0.838961,0.025,0
-0.836535,0.496986,0.773551,-0.633734,0.025,0
0.830956,-0.357847,0.99838,0.0568918,0.025,0
-0.828147,0.12088,0.356984,0.93411,0.025,0
-0.830516,-0.137813,0.904896,-0.425632,0.025,0
0.814699,-0.174996,0.885509,0.464621,0.025,0
0.84182,0.605555,0.989204,-0.146548,0.025,0
-0.830056,0.458804,0.880752,-0.473578,0.025,0
0.835826,-0.566099,-0.20673,0.978398,0.025,0
-0.67606,-0.839558,-0.185906,-0.982568,0.025,0
0.77193,0.8381,-0.0682827,-0.997666,0.025,0
-0.83378,-0.652283,0.880687,-0.473698,0.025,0
-0.0875605,-0.841712,-0.990791,-0.135398,0.025,0
0.83914,0.285568,-0.567744,-0.823205,0.025,0
-0.189394,-0.846246,0.513695,-0.857973,0.025,0
0.185323,-0.8477,-0.215555,0.976492,0.025,0
-0.616655,-0.834423,0.793767,-0.608222,0.025,0
0.75444,-0.821617,0.982176,-0.187963,0.025,0
-0.839079,0.589068,0.977903,-0.209057,0.025,0
-0.806812,-0.828327,-0.944429,0.328714,0.025,0
0.364234,0.838412,-0.886558,0.462618,0.025,0
-0.824358,-0.80336,-0.0872229,0.996189,0.025,0
0.832632,-0.0012765,-0.541947,0.840413,0.025,0
0.314319,-0.84027,-0.95882,0.284014,0.025,0
0.202245,-0.840961,-0.0204389,0.999791,0.025,0
0.752053,0.831645,0.624989,-0.780633,0.025,0
-0.416424,-0.831655,-0.996568,-0.0827785,0.025,0
-0.829606,-0.184195,0.863022,0.505166,0.025,0
0.830522,0.824788,-0.184259,0.982878,0.025,0
-0.0958126,0.831212,0.682162,0.731201,0.025,0
0.848853,0.326768,0.0967179,0.995312,0.025,0
-0.00788374,0.840856,-0.96662,0.256214,0.025,0
-0.790251,0.825989,-0.776815,0.629729,0.025,0
0.827924,-0.599957,-0.999828,0.0185212,0.025,0
-0.275652,-0.835332,-0.0368817,0.99932,0.025,0
0.847179,-0.29529,-0.182783,0.983153,0.025,0
0.461333,0.835863,0.988348,-0.152213,0.025,0
0.660716,0.83463,-0.920968,-0.389638,0.025,0
0.815407,0.834129,0.938358,0.345664,0.025,0
0.150875,-0.843447,0.755024,-0.655697,0.025,0
0.727364,-0.825643,0.380831,-0.924645,0.025,0
0.837646,-0.680567,0.785262,0.619163,0.025,0
-0.829815,0.422901,-0.417129,0.908847,0.025,0
-0.823961,0.721617,-0.703678,-0.710519,0.025,0
-0.287821,0.833685,-0.588935,0.808181,0.025,0
0.00717095,0.83981,-0.267266,0.963623,0.025,0
0.822347,-0.139446,-0.945373,-0.325992,0.025,0
0.821607,0.364801,-0.331232,-0.943549,0.025,0
0.301731,0.833601,0.496729,0.867906,0.025,0
-0.829132,-0.156504,0.898074,0.439844,0.025,0
-0.383835,-0.834785,0.224747,0.974417,0.025,0
-0.829962,-0.500125,-0.998441,0.0558196,0.025,0
-0.830908,0.0464857,-0.862078,-0.506776,0.025,0
-0.820932,0.147607,-0.324708,0.945814,0.025,0
-0.703461,0.828843,-0.893336,0.449389,0.025,0
-0.732481,-0.82853,0.861663,-0.507481,0.025,0
0.838339,0.134906,0.97108,-0.238753,0.025,0
0.619295,0.826398,0.552769,-0.833335,0.025,0
0.840373,0.743551,-0.278629,-0.960399,0.025,0
0.270513,-0.828327,-0.989776,-0.14263,0.025,0
-0.0692748,0.828054,-0.465698,0.884944,0.025,0
-0.772784,-0.810797,-0.85225,0.523134,0.025,0
-0.554143,-0.825455,0.18443,0.982846,0.025,0
0.130073,-0.830795,0.249121,0.968472,0.025,0
0.488973,-0.822668,-0.494902,0.868949,0.025,0
0.834953,-0.53128,-0.818582,-0.574389,0.025,0
0.822638,-0.424494,-0.970021,0.243021,0.025,0
0.819099,-0.0749995,0.0103521,-0.999946,0.025,0
0.425115,0.840179,-0.052084,-0.998643,0.025,0
0.276499,0.842462,0.999837,-0.0180591,0.025,0
0.185493,0.810521,-0.442874,0.896584,0.025,0
0.0926515,0.825544,-0.559088,0.829108,0.025,0
0.0353335,0.838883,-0.0658267,-0.997831,0.025,0
-0.223506,0.825852,0.746521,-0.665362,0.025,0
-0.542232,0.829897,-0.0552773,-0.998471,0.025,0
-0.821955,-0.214786,-0.996707,0.0810819,0.025,0
0.830517,0.106691,0.722207,0.691677,0.025,0
0.627818,-0.833977,0.849997,-0.526787,0.025,0
-0.838139,0.262771,-0.973615,0.228199,0.025,0
-0.832462,-0.440405,-0.939853,-0.34158,0.025,0
-0.835397,-0.0913446,0.999999,0.00131157,0.025,0
-0.821597,0.756018,0.115989,-0.993251,0.025,0
0.536719,0.817948,0.97743,-0.211259,0.025,0
0.580745,0.817586,0.645493,-0.763766,0.025,0
0.84116,-0.318993,0.932273,-0.361755,0.025,0
-0.835235,-0.00125543,-0.584109,-0.811675,0.025,0
-0.599694,0.827982,0.0468085,-0.998904,0.025,0
0.843257,-0.77919,-0.00954883,0.999954,0.025,0
0.696573,-0.838202,0.300258,0.953858,0.025,0
-0.162687,-0.843994,-0.800829,0.598893,0.025,0
-0.830266,0.250119,-0.742853,0.669455,0.025,0
-0.817975,-0.744527,0.0809892,-0.996715,0.025,0
-0.833294,0.282189,-0.986799,-0.16195,0.025,0
0.822257,-0.263854,0.35624,0.934395,0.025,0
0.0348579,-0.826176,0.596234,-0.80281,0.025,0
-0.334583,-0.822163,-0.986022,-0.166617,0.025,0
0.661046,-0.844065,-0.544505,-0.838758,0.025,0
0.32776,0.825824,0.410651,0.911793,0.025,0
-0.818985,0.187392,-0.950221,0.311578,0.025,0
-0.228521,-0.830913,0.677134,-0.73586,0.025,0
-0.130094,-0.83414,0.995618,0.0935179,0.025,0
-0.617345,0.84224,-0.657262,0.753662,0.025,0
-0.83832,0.372593,0.365626,-0.930762,0.025,0
-0.426211,0.8215,0.717909,0.696137,0.025,0
0.847382,0.0827335,-0.898246,0.439494,0.025,0
-0.0467162,-0.845708,0.648151,0.761512,0.025,0
-0.833651,0.766071,0.405033,-0.914302,0.025,0
-0.832612,-0.665477,0.810807,-0.585313,0.025,0
-0.82927,0.324947,-0.112582,0.993642,0.025,0
0.83993,0.516267,-0.505503,-0.862825,0.025,0
0.825315,-0.709458,-0.0357001,0.999363,0.025,0
0.0958622,-0.820859,-0.579759,0.814788,0.025,0
-0.509056,-0.834172,0.788109,-0.615536,0.025,0
0.837002,-0.823994,-0.906738,-0.421695,0.025,0
-0.826072,0.0999141,0.98049,-0.196571,0.025,0
-0.844593,0.0207688,-0.99714,0.075572,0.025,0
0.854816,0.369052,-0.959212,-0.282687,0.025,0
0.831146,-0.80663,-0.213718,-0.976895,0.025,0
0.0691764,-0.826723,-0.96524,0.261364,0.025,0
0.840786,0.427828,0.286828,0.957982,0.025,0
-0.526003,-0.828482,0.304914,-0.95238,0.025,0
-0.367431,-0.833396,-0.894137,0.447794,0.025,0
0.825984,-0.747179,0.746233,-0.665685,0.025,0
0.211877,-0.839022,-0.722198,0.691687,0.025,0
-0.824855,-0.826636,0.998169,-0.0604814,0.025,0
-0.81652,0.686851,0.339133,0.940738,0.025,0
0.832639,-0.12353,-0.445671,-0.895197,0.025,0
0.815874,-0.513181,-0.340101,-0.940389,0.025,0
0.0118325,-0.836294,0.772008,0.635613,0.025,0
0.452029,-0.835061,0.312224,0.950008,0.025,0
0.835451,0.666479,0.982486,-0.186339,0.025,0
-0.666701,-0.845322,-0.799856,0.600192,0.025,0
0.432258,-0.832176,-0.0541847,0.998531,0.025,0
0.811846,-0.205541,0.999591,-0.0286063,0.025,0
0.830393,-0.0852992,-0.422972,-0.906143,0.025,0
-0.829779,-0.0543572,0.174769,0.984609,0.025,0
0.800888,-0.827892,0.752157,0.658983,0.025,0
-0.636436,0.847116,0.811008,-0.585035,0.025,0
-0.560682,0.8335,0.707448,-0.706766,0.025,0
-0.825312,-0.2467,-0.862401,-0.506226,0.025,0
0.836198,0.250019,0.951444,0.307821,0.025,0
-0.503611,0.841281,-0.376834,-0.926281,0.025,0
0.104137,0.833188,0.111888,0.993721,0.025,0
0.158588,0.817406,0.656352,0.754455,0.025,0
0.472025,-0.826458,0.128923,0.991655,0.025,0
0.711753,0.826282,0.96871,-0.248196,0.025,0
-0.837212,-0.603391,0.42952,0.903058,0.025,0
-0.118314,-0.839035,0.884704,-0.466153,0.025,0
0.85064,0.55579,-0.775129,-0.631803,0.025,0
0.8436,0.340361,-0.360315,0.932831,0.025,0
0.845016,0.826095,-0.396711,0.917944,0.025,0
-0.254964,-0.831955,0.462116,0.88682,0.025,0
0.591454,-0.841575,-0.347096,-0.93783,0.025,0
-0.252898,0.834273,0.424974,0.905206,0.025,0
-0.630146,-0.848498,-0.860919,-0.508742,0.025,0
0.834584,-0.652652,0.620745,-0.784012,0.025,0
-0.834488,-0.696722,-0.880584,0.473891,0.025,0
0.833441,0.619597,-0.372284,0.928119,0.025,0
0.834647,0.491597,0.111485,-0.993766,0.025,0
0.866637,0.372507,-0.0913446,0.995819,0.025,0
-0.712044,-0.845495,-0.12713,0.991886,0.025,0
-0.821692,-0.338086,0.592359,-0.805674,0.025,0
-0.833442,0.788925,0.666883,0.745163,0.025,0
0.842086,0.0590621,-0.834517,0.550983,0.025,0
-0.478588,0.845867,-0.132686,-0.991158,0.025,0
-0.833815,0.392767,0.779782,-0.626051,0.025,0
-0.826611,0.199057,0.999212,0.0396816,0.025,0
-0.367516,-0.821896,-0.999528,0.0307335,0.025,0
0.0185884,-0.82877,-0.997028,0.0770407,0.025,0
-0.172758,-0.847176,-0.879848,0.475254,0.025,0
0.840659,-0.787865,0.919661,-0.392713,0.025,0
0.61028,0.820439,-0.861933,-0.507023,0.025,0
-0.82807,-0.28853,0.982271,0.187464,0.025,0
-0.831941,-0.41593,-0.899234,0.437467,0.025,0
-0.821122,-0.814465,0.993225,-0.116206,0.025,0
-0.82961,-0.585061,-0.28376,-0.958895,0.025,0
-0.82359,-0.101039,0.708734,0.705476,0.025,0
0.819586,-0.244518,-0.670321,-0.742071,0.025,0
-0.587378,-0.822195,-0.667019,-0.745041,0.025,0
-0.034192,0.848288,0.969163,0.246421,0.025,0
-0.755409,-0.823773,-0.344642,-0.938734,0.025,0
-0.836964,0.0738016,0.967882,0.251404,0.025,0
0.231091,0.829953,0.984447,0.175684,0.025,0
-0.296157,0.82797,-0.2948,0.955559,0.025,0
0.354878,-0.840316,0.979144,-0.203168,0.025,0
0.840514,0.689598,-0.584965,0.811059,0.025,0
0.78736,0.8416,-0.925455,-0.378858,0.025,0
-0.830854,0.814312,0.402156,-0.915571,0.025,0
0.841829,0.263515,-0.580577,0.814206,0.025,0
-0.333639,0.8443,-0.517234,0.855844,0.025,0
0.836703,-0.578228,0.793211,-0.608948,0.025,0
-0.831897,0.638953,0.255091,0.966917,0.025,0
0.830146,0.788221,-0.996279,-0.0861909,0.025,0
-0.840984,0.562849,-0.220192,0.975457,0.025,0
-0.0187477,-0.831769,-0.877679,-0.479249,0.025,0
-0.691956,-0.83893,0.943171,0.332309,0.025,0
-0.310835,-0.827013,0.92274,0.385422,0.025,0
-0.163785,0.829654,-0.983182,-0.182628,0.025,0
-0.323789,-0.829317,-0.342225,0.939618,0.025,0
-0.845688,0.473771,-0.407679,0.913125,0.025,0
0.829123,0.873984,-0.460146,-0.887843,0.025,0
-0.840601,0.807183,0.116975,0.993135,0.025,0
0.779949,0.850162,0.689587,-0.724203,0.025,0
-0.846278,0.0627412,0.498225,0.867048,0.025,0
0.846898,0.733926,0.0579619,-0.998319,0.025,0
-0.0493904,0.846241,-0.959103,0.283057,0.025,0
0.0341046,-0.836848,0.469933,-0.882702,0.025,0
-0.828156,-0.348822,0.0682999,-0.997665,0.025,0
-0.843432,-0.727982,-0.501845,0.864957,0.025,0
-0.638858,-0.854111,0.776189,-0.6305,0.025,0
-0.101401,-0.851309,0.175493,0.984481,0.025,0
0.692085,0.836915,0.916912,0.39909,0.025,0
-0.410432,-0.840781,0.884723,-0.466117,0.025,0
0.8364,-0.0099283,-0.303105,0.952957,0.025,0
0.160563,-0.844955,0.373289,-0.927715,0.025,0
0.402791,0.850987,-0.738934,0.673778,0.025,0
0.002071,-0.840859,0.813258,-0.581903,0.025,0
0.823866,-0.492638,0.74537,-0.666651,0.025,0
0.829052,-0.736715,0.969795,-0.243922,0.025,0
-0.845063,0.516278,-0.612367,-0.790574,0.025,0
0.839179,0.454179,-0.465337,0.885134,0.025,0
0.0798545,-0.833862,0.74503,-0.667031,0.025,0
0.852123,0.352609,-0.975135,-0.221611,0.025,0
-0.121799,0.838812,0.110341,-0.993894,0.025,0
0.107748,-0.831419,-0.587646,0.809118,0.025,0
-0.0556664,-0.84213,0.817822,0.575471,0.025,0
-0.453044,0.834712,-0.894762,0.446543,0.025,0
-0.142075,-0.840049,0.998097,0.0616643,0.025,0
-0.21904,-0.834484,-0.730423,-0.682995,0.025,0
0.339909,0.840286,-0.805863,0.592102,0.025,0
0.8379,-0.27956,-0.563623,-0.826032,0.025,0
-0.37481,0.832662,0.383726,0.923447,0.025,0
-0.82382,-0.774837,0.551463,0.834199,0.025,0
0.839272,0.0109244,-0.949002,-0.315271,0.025,0
-0.831628,-0.0648776,-0.0162664,-0.999868,0.025,0
-0.834003,-0.222633,-0.0619667,0.998078,0.025,0
-0.827628,-0.119791,0.337249,0.941415,0.025,0
0.837103,-0.518058,-0.913477,0.406889,0.025,0
-0.574475,-0.823665,-0.637005,0.77086,0.025,0
0.64108,0.831167,0.785546,0.618804,0.025,0
0.843165,0.121036,0.992825,-0.11958,0.025,0
-0.730976,0.835036,0.387562,0.921844,0.025,0
-0.837774,0.0536878,0.889208,0.457503,0.025,0
0.313117,0.842118,-0.572767,0.819718,0.025,0
0.840237,0.368929,0.508661,-0.860967,0.025,0
-0.271624,0.836924,-0.122899,0.992419,0.025,0
0.805495,0.834612,0.96473,-0.263242,0.025,0
0.477849,0.831647,0.759585,-0.650408,0.025,0
0.835293,-0.622973,0.0961738,-0.995365,0.025,0
-0.774723,0.841941,-0.503245,-0.864144,0.025,0
-0.0161723,0.848373,-0.661954,-0.749545,0.025,0
0.831959,0.312132,-0.588083,0.8088,0.025,0
-0.833598,-0.176104,0.947779,0.318928,0.025,0
-0.429959,-0.832796,-0.462711,0.886509,0.025,0
0.743539,0.835502,0.925643,0.378398,0.025,0
0.352644,0.841232,-0.0073529,0.999973,0.025,0
-0.20397,-0.843253,0.0202798,-0.999794,0.025,0
0.85063,0.580732,-0.656757,-0.754102,0.025,0
0.824472,-0.182166,-0.41388,0.910331,0.025,0
-0.826882,0.135605,-0.56622,0.824254,0.025,0
-0.196896,0.82786,-0.575106,0.818079,0.025,0
0.54858,-0.837455,-0.811693,-0.584084,0.025,0
0.859891,0.548567,0.367845,0.929887,0.025,0
0.823979,-0.453989,0.200991,0.979593,0.025,0
-0.825602,-0.550048,0.198403,0.98012,0.025,0
-0.628826,0.85599,-0.164442,-0.986387,0.025,0
-0.816392,-0.543588,0.922562,-0.385848,0.025,0
0.812928,-0.451879,0.447794,0.894137,0.025,0
0.554163,-0.827688,-0.981912,0.189336,0.025,0
-0.206921,0.822755,-0.936628,-0.350326,0.025,0
-0.819085,0.127495,0.106075,0.994358,0.025,0
0.813964,-0.186184,-0.997478,0.0709703,0.025,0
0.841598,0.58744,0.0601355,-0.99819,0.025,0
-0.195074,-0.836367,-0.490162,-0.871631,0.025,0
0.347731,0.831112,-0.117303,0.993096,0.025,0
0.74081,0.824588,-0.321817,-0.946802,0.025,0
-0.423856,-0.823346,-0.981155,-0.193222,0.025,0
-0.826194,-0.167634,0.989226,-0.146397,0.025,0
0.830184,0.323241,-0.967778,0.251805,0.025,0
-0.0252106,0.841674,0.916824,-0.399293,0.025,0
-0.763741,0.839501,0.490631,-0.871368,0.025,0
0.824111,-0.624201,-0.357153,-0.934046,0.025,0
0.467733,0.826725,-0.269366,0.963038,0.025,0
0.803729,0.823501,0.614608,-0.788832,0.025,0
-0.264147,0.828518,0.987359,-0.158501,0.025,0
0.841316,0.357731,-0.398187,0.917304,0.025,0
0.31255,0.830882,0.0902007,0.995924,0.025,0
-0.827109,0.0572671,-0.0582205,0.998304,0.025,0
-0.739236,0.827399,-0.955719,0.294279,0.025,0
0.832734,0.12525,-0.518664,-0.854978,0.025,0
0.64687,0.821522,0.998249,0.0591559,0.025,0
-0.565794,-0.816509,-0.977673,0.21013,0.025,0
0.825853,-0.518155,-0.842658,-0.538449,0.025,0
-0.824885,-0.130702,-0.999454,-0.0330255,0.025,0
-0.829537,-0.232959,0.0903331,0.995912,0.025,0
-0.828086,-0.0755553,-0.580102,-0.814544,0.025,0
0.843541,0.0213331,0.38906,-0.921212,0.025,0
-0.815232,-0.782105,0.51809,0.855326,0.025,0
-0.385971,0.831252,0.953271,0.302116,0.025,0
0.338433,0.829134,-0.373964,0.927443,0.025,0
-0.208692,-0.830071,-0.021555,-0.999768,0.025,0
-0.140045,-0.828984,0.723678,0.690138,0.025,0
-0.464074,0.8325,0.583417,0.812173,0.025,0
-0.0496825,-0.832603,0.332018,0.943273,0.025,0
0.112135,-0.821059,-0.801593,0.59787,0.025,0
-0.128902,0.830087,0.592021,0.805922,0.025,0
0.0850875,-0.823903,-0.800857,0.598855,0.025,0
0.83102,0.446432,-0.62213,0.782914,0.025,0
-0.834203,0.519215,-0.539866,-0.841751,0.025,0
0.822416,-0.727631,-0.916885,0.399152,0.025,0
0.816455,-0.484174,-0.42599,0.904728,0.025,0
0.00282003,-0.829634,0.221875,0.975075,0.025,0
0.400404,0.839993,0.0751568,0.997172,0.025,0
0.171404,-0.841947,0.457765,-0.889073,0.025,0
-0.401376,-0.834106,0.865592,-0.50075,0.025,0
0.690615,0.825762,-0.997719,-0.0675087,0.025,0
-0.0986956,-0.840389,0.400042,0.916497,0.025,0
-0.63987,-0.842907,-0.994639,-0.103407,0.025,0
-0.833254,-0.732773,-0.829715,-0.558187,0.025,0
-0.821639,-0.357993,0.99877,0.0495763,0.025,0
-0.0515854,0.835208,-0.983168,-0.182702,0.025,0
0.835662,0.733369,-0.558147,-0.829742,0.025,0
-0.83172,0.800278,0.226217,-0.974077,0.025,0
0.81833,0.870811,-0.929709,-0.368294,0.025,0
-0.836393,0.480108,-0.0452597,0.998975,0.025,0
-0.319171,-0.819058,0.0133418,0.999911,0.025,0
-0.170896,0.820937,0.192793,0.981239,0.025,0
-0.306127,-0.816796,-0.695103,0.71891,0.025,0
-0.683656,-0.831336,0.389138,0.92118,0.025,0
-0.0292228,-0.827666,-0.608954,-0.793206,0.025,0
-0.833765,0.55422,-0.940563,0.33962,0.025,0
0.827507,0.777285,-0.851194,-0.52485,0.025,0
-0.821258,0.64261,0.883415,0.468591,0.025,0
0.830455,-0.587584,-0.983832,0.179092,0.025,0
-0.341136,0.835912,-0.747457,-0.66431,0.025,0
0.83903,0.274411,-0.982793,0.184711,0.025,0
-0.820691,0.819138,-0.260775,0.9654,0.025,0
0.781392,0.832062,-0.872556,-0.488514,0.025,0
0.829675,0.692609,0.16996,0.985451,0.025,0
0.366019,-0.838752,0.258904,0.965903,0.025,0
-0.306574,0.82372,0.68135,-0.731957,0.025,0
0.242185,0.828091,-0.984235,-0.176868,0.025,0
-0.827006,0.0790367,-0.227193,-0.97385,0.025,0
-0.744212,-0.822674,0.595452,0.803391,0.025,0
-0.579858,-0.813827,0.901994,0.431748,0.025,0
0.809636,-0.249767,-0.600114,0.799915,0.025,0
-0.812435,-0.102498,-0.729036,0.684475,0.025,0
-0.827434,-0.596099,0.970355,-0.241683,0.025,0
-0.82319,-0.422999,0.285905,0.958258,0.025,0
-0.820328,-0.296692,0.997156,-0.075366,0.025,0
0.604902,0.810557,-0.460263,-0.887783,0.025,0
0.832048,-0.780626,0.851283,0.524706,0.025,0
-0.170677,-0.83612,-0.170648,0.985332,0.025,0
-0.378703,-0.823094,-0.295751,-0.955265,0.025,0
-0.815416,0.197945,-0.80102,0.598637,0.025,0
-0.823456,0.388379,-0.125442,-0.992101,0.025,0
-0.484754,0.836457,-0.998644,-0.0520572,0.025,0
0.838033,0.0695569,0.173187,0.984889,0.025,0
-0.816934,-0.348281,0.717678,-0.696375,0.025,0
-0.715784,-0.834884,-0.998688,-0.0512071,0.025,0
0.828785,0.481994,-0.995356,0.096264,0.025,0
0.831569,0.608504,-0.671078,0.741387,0.025,0
-0.823506,-0.694283,-0.801927,-0.597422,0.025,0
0.829194,-0.642777,-0.0241209,0.999709,0.025,0
-0.624623,-0.838696,-0.198212,0.980159,0.025,0
0.593725,-0.830557,0.891436,-0.453147,0.025,0
-0.251483,-0.821257,-0.861233,0.50821,0.025,0
0.843049,0.564094,0.777691,-0.628647,0.025,0
-0.111094,-0.830408,0.662803,-0.748794,0.025,0
-0.829737,-0.611799,-0.452032,0.892002,0.025,0
0.700872,0.829143,-0.324102,0.946022,0.025,0
