x,y,nx,ny,h,bnd_ident
0.775,-1.0,0.0,-1.0,0.1,1
-0.475,1.0,0.0,1.0,0.1,1
0.825,-1.0,0.0,-1.0,0.1,1
0.875,-1.0,0.0,-1.0,0.1,1
-1.0,-0.925,-1.0,0.0,0.1,1
0.925,-1.0,0.0,-1.0,0.1,1
-0.525,1.0,0.0,1.0,0.1,1
0.975,-1.0,0.0,-1.0,0.1,1
-1.0,-0.025,-1.0,0.0,0.1,1
1.0,-0.975,1.0,0.0,0.1,1
1.0,-0.925,1.0,0.0,0.1,1
-0.575,1.0,0.0,1.0,0.1,1
1.0,-0.875,1.0,0.0,0.1,1
1.0,-0.825,1.0,0.0,0.1,1
-0.625,1.0,0.0,1.0,0.1,1
1.0,-0.775,1.0,0.0,0.1,1
-1.0,-0.575,-1.0,0.0,0.1,1
1.0,-0.725,1.0,0.0,0.1,1
1.0,-0.675,1.0,0.0,0.1,1
-0.675,1.0,0.0,1.0,0.1,1
1.0,-0.625,1.0,0.0,0.1,1
1.0,-0.575,1.0,0.0,0.1,1
-1.0,-0.075,-1.0,0.0,0.1,1
1.0,-0.525,1.0,0.0,0.1,1
-0.725,1.0,0.0,1.0,0.1,1
1.0,-0.475,1.0,0.0,0.1,1
1.0,-0.425,1.0,0.0,0.1,1
-1.0,-0.125,-1.0,0.0,0.1,1
1.0,-0.375,1.0,0.0,0.1,1
1.0,-0.325,1.0,0.0,0.1,1
-0.775,1.0,0.0,1.0,0.1,1
1.0,-0.275,1.0,0.0,0.1,1
-1.0,-0.625,-1.0,0.0,0.1,1
1.0,-0.225,1.0,0.0,0.1,1
1.0,-0.175,1.0,0.0,0.1,1
-0.825,1.0,0.0,1.0,0.1,1
1.0,-0.125,1.0,0.0,0.1,1
1.0,-0.075,1.0,0.0,0.1,1
-0.875,1.0,0.0,1.0,0.1,1
1.0,-0.025,1.0,0.0,0.1,1
-1.0,-0.175,-1.0,0.0,0.1,1
1.0,0.025,1.0,0.0,0.1,1
-0.925,1.0,0.0,1.0,0.1,1
1.0,0.075,1.0,0.0,0.1,1
1.0,0.125,1.0,0.0,0.1,1
-1.0,-0.825,-1.0,0.0,0.1,1
1.0,0.175,1.0,0.0,0.1,1
-0.975,1.0,0.0,1.0,0.1,1
1.0,0.225,1.0,0.0,0.1,1
-1.0,-0.225,-1.0,0.0,0.1,1
1.0,0.275,1.0,0.0,0.1,1
-1.0,0.975,-1.0,0.0,0.1,1
1.0,0.325,1.0,0.0,0.1,1
1.0,0.375,1.0,0.0,0.1,1
-1.0,0.925,-1.0,0.0,0.1,1
1.0,0.425,1.0,0.0,0.1,1
-1.0,-0.675,-1.0,0.0,0.1,1
1.0,0.475,1.0,0.0,0.1,1
-1.0,0.875,-1.0,0.0,0.1,1
1.0,0.525,1.0,0.0,0.1,1
-1.0,0.825,-1.0,0.0,0.1,1
1.0,0.575,1.0,0.0,0.1,1
1.0,0.625,1.0,0.0,0.1,1
-1.0,-0.275,-1.0,0.0,0.1,1
1.0,0.675,1.0,0.0,0.1,1
-1.0,0.775,-1.0,0.0,0.1,1
1.0,0.725,1.0,0.0,0.1,1
-1.0,-0.875,-1.0,0.0,0.1,1
1.0,0.775,1.0,0.0,0.1,1
-1.0,0.725,-1.0,0.0,0.1,1
1.0,0.825,1.0,0.0,0.1,1
1.0,0.875,1.0,0.0,0.1,1
-1.0,0.675,-1.0,0.0,0.1,1
1.0,0.925,1.0,0.0,0.1,1
-1.0,-0.325,-1.0,0.0,0.1,1
1.0,0.975,1.0,0.0,0.1,1
-1.0,0.625,-1.0,0.0,0.1,1
0.975,1.0,0.0,1.0,0.1,1
0.925,1.0,0.0,1.0,0.1,1
-1.0,0.575,-1.0,0.0,0.1,1
0.875,1.0,0.0,1.0,0.1,1
0.825,1.0,0.0,1.0,0.1,1
-1.0,-0.375,-1.0,0.0,0.1,1
0.775,1.0,0.0,1.0,0.1,1
-1.0,0.525,-1.0,0.0,0.1,1
0.725,1.0,0.0,1.0,0.1,1
0.675,1.0,0.0,1.0,0.1,1
-1.0,-0.725,-1.0,0.0,0.1,1
0.625,1.0,0.0,1.0,0.1,1
0.575,1.0,0.0,1.0,0.1,1
-1.0,0.475,-1.0,0.0,0.1,1
0.525,1.0,0.0,1.0,0.1,1
-1.0,0.425,-1.0,0.0,0.1,1
0.475,1.0,0.0,1.0,0.1,1
0.425,1.0,0.0,1.0,0.1,1
-1.0,-0.425,-1.0,0.0,0.1,1
0.375,1.0,0.0,1.0,0.1,1
0.325,1.0,0.0,1.0,0.1,1
-1.0,0.375,-1.0,0.0,0.1,1
0.275,1.0,0.0,1.0,0.1,1
-0.0998968,-0.34782,-0.931211,0.364479,0.1,0
0.155634,0.357712,0.978949,-0.204107,0.1,0
0.150794,-0.327964,0.917804,-0.397033,0.1,0
-0.340686,0.353162,-0.421861,-0.906661,0.1,0
0.346782,0.392483,-0.823238,0.567697,0.1,0
0.34252,-0.362971,-0.991747,0.128207,0.1,0
0.276061,0.360975,0.720091,0.693879,0.1,0
0.378478,0.155837,0.987594,0.157031,0.1,0
0.351506,-0.176316,-0.389153,0.921173,0.1,0
-0.0442161,-0.334431,-0.940472,-0.339872,0.1,0
-0.315993,-0.100834,-0.914534,-0.404508,0.1,0
0.351567,-0.256517,-0.8622,-0.506568,0.1,0
0.0996521,-0.339277,0.687225,0.726445,0.1,0
0.223521,0.360159,0.951961,-0.306218,0.1,0
-0.14568,-0.372717,-0.663413,0.748254,0.1,0
0.336845,0.170076,-0.499554,-0.866283,0.1,0
0.37091,0.101049,-0.693204,0.720741,0.1,0
-0.415169,0.242567,0.517528,0.855666,0.1,0
-0.372736,0.257547,0.50225,0.864722,0.1,0
0.333223,0.125641,-0.979467,0.201607,0.1,0
0.291962,0.173324,0.419822,0.907607,0.1,0
-0.164405,-0.331798,0.967744,0.251934,0.1,0
0.191256,0.328791,0.486294,-0.873795,0.1,0
0.11754,-0.297985,-0.883601,0.46824,0.1,0
0.306626,-0.258817,-0.974576,-0.224059,0.1,0
-0.298194,-0.142164,0.876401,0.481582,0.1,0
-0.0132978,-0.301735,0.16676,0.985998,0.1,0
0.337143,-0.13367,-0.853079,0.521782,0.1,0
0.274482,0.316003,0.222952,-0.974829,0.1,0
0.323008,-0.322421,0.209294,0.977853,0.1,0
0.320632,0.355861,-0.847496,-0.530801,0.1,0
-0.375241,0.324336,-0.733442,-0.679752,0.1,0
0.13587,0.317284,0.746684,-0.665179,0.1,0
-0.0801015,-0.307407,-0.74215,0.670234,0.1,0
0.240031,0.202721,-0.64558,0.763693,0.1,0
0.31128,-0.0165938,0.353218,-0.935541,0.1,0
-0.285539,0.0228242,-0.376333,0.926484,0.1,0
-0.270745,-0.305363,0.7428,-0.669514,0.1,0
0.324572,-0.0566011,-0.283026,-0.959112,0.1,0
0.0546476,-0.316217,-0.993566,-0.113255,0.1,0
-0.338431,0.090891,0.801263,-0.598312,0.1,0
0.297788,-0.366304,-0.914958,-0.403548,0.1,0
-0.067023,0.31596,-0.963428,0.267967,0.1,0
-0.208167,-0.32994,0.974587,-0.224009,0.1,0
-0.210468,0.337365,0.787667,-0.616101,0.1,0
-0.352972,0.171987,0.58279,-0.812623,0.1,0
0.34692,-0.0231256,-0.691817,-0.722073,0.1,0
0.0837972,0.331347,-0.949142,0.314849,0.1,0
0.320327,0.27026,-1.0,-2.51894e-5,0.1,0
-0.329783,-0.232011,0.0810937,-0.996706,0.1,0
-0.0453198,0.34475,0.718419,0.69561,0.1,0
-0.318252,-0.268716,0.0586926,-0.998276,0.1,0
-0.306795,-0.0327519,-0.67689,-0.736085,0.1,0
0.32682,-0.213717,-0.602392,-0.7982,0.1,0
0.28201,-0.209587,0.985627,-0.168937,0.1,0
-0.28296,-0.0709212,0.961222,-0.275777,0.1,0
-0.27394,-0.26088,-0.330245,0.943895,0.1,0
-0.0172464,0.309581,0.971389,-0.237495,0.1,0
0.0457514,0.307316,0.584923,-0.811089,0.1,0
-0.323857,0.137676,0.74144,0.671019,0.1,0
-0.16901,0.319867,0.435996,-0.899949,0.1,0
-0.184232,-0.291833,0.935378,0.353648,0.1,0
-0.10338,0.289442,-0.937095,0.349075,0.1,0
0.278402,-0.325694,0.525001,0.851101,0.1,0
-0.293955,0.0840462,-0.579075,-0.815274,0.1,0
0.0263222,-0.28125,-0.517,0.855986,0.1,0
0.280264,-0.0487371,0.0226964,-0.999742,0.1,0
-0.228396,-0.290148,0.990848,-0.134981,0.1,0
-0.26494,-0.017184,0.092046,0.995755,0.1,0
0.267681,-0.00545382,0.0378457,-0.999284,0.1,0
0.198944,0.221073,-0.657123,0.753783,0.1,0
-0.120551,-0.287689,0.969368,0.245612,0.1,0
0.100375,0.289624,-0.0940321,-0.995569,0.1,0
-0.335806,0.302658,-0.212015,-0.977266,0.1,0
0.298566,-0.15684,-0.923498,0.383603,0.1,0
-0.0395979,-0.26522,-0.639338,-0.768926,0.1,0
-0.283539,-0.184711,0.956103,-0.293031,0.1,0
0.0755897,-0.2817,0.521895,-0.85301,0.1,0
0.170357,0.288938,0.752348,-0.658766,0.1,0
0.249341,0.158887,-0.995304,0.0967935,0.1,0
0.289119,0.116707,0.598662,0.801002,0.1,0
-0.271336,-0.106381,0.999925,0.0122779,0.1,0
0.276442,0.261607,-0.898242,0.439501,0.1,0
0.297446,0.0703631,0.0168311,0.999858,0.1,0
-0.131461,0.334084,-0.767139,0.641481,0.1,0
-0.298228,0.344596,-0.961217,0.275793,0.1,0
-0.0163477,0.378943,0.462004,-0.886878,0.1,0
0.0115307,0.343619,0.996249,-0.0865304,0.1,0
-0.291276,0.300136,-0.40887,0.912593,0.1,0
0.255665,0.0870762,0.822405,-0.568903,0.1,0
0.239743,0.287649,-0.757051,0.653355,0.1,0
-0.253844,-0.147842,-0.412125,-0.911127,0.1,0
0.206566,0.172863,-0.625838,0.779953,0.1,0
0.110796,-0.253673,-0.521947,0.852978,0.1,0
-0.25577,-0.220122,-0.885029,-0.465536,0.1,0
0.00342209,-0.252019,0.62127,0.783596,0.1,0
0.253709,-0.160419,-0.211702,0.977334,0.1,0
0.0725386,0.254266,0.950868,0.309595,0.1,0
-0.0830395,-0.262832,-0.99994,-0.0109318,0.1,0
0.224915,0.00855102,0.0534327,-0.998571,0.1,0
-0.240933,-0.0552456,0.521198,-0.853436,0.1,0
-0.204424,-0.252065,-0.83348,0.55255,0.1,0
0.273971,-0.0932949,0.662445,-0.749111,0.1,0
0.26828,-0.281847,-0.322146,-0.94669,0.1,0
-0.134086,0.256546,-0.819252,0.573433,0.1,0
-0.20518,0.293096,-0.532272,0.846574,0.1,0
-0.280272,0.126477,-0.830656,-0.556786,0.1,0
0.0129786,0.276478,-0.937145,0.348941,0.1,0
0.237155,-0.213204,0.357641,0.933859,0.1,0
-0.308657,0.179808,-0.596473,0.802633,0.1,0
-0.2434,0.306698,0.131411,-0.991328,0.1,0
-0.0624007,0.271198,0.814079,-0.580754,0.1,0
-0.21448,-0.0163729,0.477874,-0.878429,0.1,0
-0.240612,0.0202618,0.653848,-0.756626,0.1,0
-0.081736,0.230563,-0.103995,0.994578,0.1,0
-0.95888,-0.925,-0.952962,0.303091,0.1,0
-0.953937,-0.875,-0.572572,0.819854,0.1,0
-0.262485,0.265945,0.711237,-0.702952,0.1,0
-0.958949,-0.825,-0.985433,-0.170062,0.1,0
-0.272248,0.206254,0.140173,0.990127,0.1,0
-0.966814,-0.775,-0.999929,-0.0119001,0.1,0
-0.0232621,0.249802,-0.950787,-0.309846,0.1,0
-0.958667,-0.725,-0.98055,-0.19627,0.1,0
-0.250017,0.0931663,-0.952855,0.303426,0.1,0
-0.961579,-0.675,-0.974796,0.223096,0.1,0
-0.968076,-0.625,-0.989911,0.141693,0.1,0
-0.148166,0.213805,0.49381,0.86957,0.1,0
-0.962878,-0.575,-0.881433,0.472309,0.1,0
0.230456,-0.257468,0.267434,-0.963576,0.1,0
-0.961546,-0.525,-0.987945,0.154807,0.1,0
0.238792,-0.0652332,-0.521921,-0.852994,0.1,0
-0.956638,-0.475,-0.958084,-0.286488,0.1,0
-0.161999,-0.237059,0.617684,-0.786426,0.1,0
-0.961216,-0.425,-0.998753,0.0499255,0.1,0
-0.958959,-0.375,-0.999949,-0.0100659,0.1,0
-0.227456,-0.0981799,0.999824,-0.0187782,0.1,0
-0.957847,-0.325,-0.995617,0.0935211,0.1,0
0.209031,-0.0335521,0.157943,-0.987448,0.1,0
-0.963068,-0.275,-0.999561,0.029626,0.1,0
-0.0869285,-0.218,-0.68731,0.726365,0.1,0
-0.961204,-0.225,-0.999478,-0.0323008,0.1,0
0.0315512,0.235691,-0.835027,0.55021,0.1,0
-0.964184,-0.175,-0.999434,-0.0336495,0.1,0
-0.95949,-0.125,-0.999926,0.0121897,0.1,0
0.20871,-0.160773,-0.152378,0.988322,0.1,0
-0.963459,-0.075,-0.99911,0.0421892,0.1,0
0.0472151,-0.241666,0.72318,0.69066,0.1,0
-0.959336,-0.025,-1.0,0.000365549,0.1,0
-0.212437,-0.207987,-0.974201,0.225682,0.1,0
-0.964877,0.025,-0.998263,-0.058915,0.1,0
-0.962796,0.075,-0.989136,-0.147,0.1,0
0.175148,0.140647,-0.572807,0.81969,0.1,0
-0.96323,0.125,-0.989958,0.141359,0.1,0
-0.95547,0.175,-0.997882,-0.0650482,0.1,0
0.225892,0.120819,0.74724,0.664554,0.1,0
-0.954535,0.225,-0.997687,-0.0679744,0.1,0
-0.315976,0.262521,-0.876308,-0.481751,0.1,0
-0.959045,0.275,-0.996536,0.0831606,0.1,0
-0.964845,0.325,-0.997702,0.0677492,0.1,0
0.261898,0.0427705,0.466139,0.884712,0.1,0
-0.957372,0.375,-0.869304,0.494278,0.1,0
-0.954227,0.425,-0.9082,0.418536,0.1,0
-0.0292345,-0.22143,-0.918385,0.395688,0.1,0
-0.95913,0.475,-0.888802,0.458292,0.1,0
0.134722,0.26055,0.591142,-0.806568,0.1,0
-0.964561,0.525,-0.997043,0.0768465,0.1,0
-0.967412,0.575,-0.929966,-0.367646,0.1,0
-0.171121,0.364817,0.95171,0.306998,0.1,0
-0.963832,0.625,-0.976744,-0.214411,0.1,0
-0.965374,0.675,-0.994875,-0.101109,0.1,0
-0.337281,0.214163,0.770011,-0.638031,0.1,0
-0.960735,0.725,-0.960663,-0.277718,0.1,0
0.112102,0.221648,0.975048,0.221996,0.1,0
-0.955899,0.775,-0.992875,0.119163,0.1,0
-0.965123,0.825,-0.970929,0.239368,0.1,0
0.0119998,-0.20341,0.999146,-0.041331,0.1,0
-0.966895,0.875,-0.874025,-0.48588,0.1,0
-0.967661,0.925,-0.955338,-0.295514,0.1,0
0.22018,0.05964,-0.537933,0.842987,0.1,0
0.160351,-0.284121,0.282426,0.959289,0.1,0
0.19065,0.0928368,-0.0416433,0.999133,0.1,0
-0.967346,0.966832,-0.72742,0.686193,0.1,0
0.142636,0.171758,-0.308941,0.951081,0.1,0
-0.925,0.960743,0.438955,0.898509,0.1,0
-0.875,0.961374,0.517856,0.855468,0.1,0
-0.209461,-0.163086,-0.999696,-0.0246447,0.1,0
-0.825,0.957521,-0.29989,0.953974,0.1,0
0.187075,-0.20023,0.996703,0.0811376,0.1,0
-0.775,0.957045,-0.0443358,0.999017,0.1,0
-0.00463504,0.208941,0.700183,0.713963,0.1,0
-0.725,0.959183,0.193631,0.981074,0.1,0
-0.0756157,-0.174445,0.920923,0.389744,0.1,0
-0.675,0.959748,-0.180597,0.983557,0.1,0
-0.625,0.956916,-0.203978,0.978976,0.1,0
0.177547,-0.0657043,0.454479,-0.890757,0.1,0
-0.575,0.960861,-0.13944,0.990231,0.1,0
-0.191033,-0.0717527,0.948833,0.315777,0.1,0
-0.525,0.957102,-0.26891,0.963165,0.1,0
-0.129989,-0.205431,0.968638,-0.248477,0.1,0
-0.475,0.959246,0.0704124,0.997518,0.1,0
-0.188856,0.194588,-0.325525,0.945534,0.1,0
-0.425,0.967011,-0.0885604,0.996071,0.1,0
-0.375,0.958671,-0.00724031,0.999974,0.1,0
-0.215643,0.0641246,0.811156,-0.58483,0.1,0
-0.325,0.955538,-0.409341,0.912382,0.1,0
-0.234722,0.23053,0.444146,0.895955,0.1,0
-0.275,0.964835,-0.245428,0.969415,0.1,0
-0.0592356,0.191592,0.842764,0.538284,0.1,0
-0.225,0.964811,-0.399481,0.916741,0.1,0
0.188309,-0.242664,0.119479,0.992837,0.1,0
-0.175,0.966688,-0.256758,0.966476,0.1,0
-0.125,0.96728,-0.0768149,0.997045,0.1,0
-0.195782,0.0241683,-0.469625,0.882866,0.1,0
-0.075,0.95827,-0.0733724,0.997305,0.1,0
-0.236234,0.135732,-0.715337,-0.69878,0.1,0
-0.025,0.962109,-0.074533,0.997219,0.1,0
-0.179085,0.256693,0.883838,0.467793,0.1,0
0.025,0.960299,-0.106,0.994366,0.1,0
0.075,0.955914,-0.198006,0.980201,0.1,0
0.23199,-0.109499,0.973326,-0.229428,0.1,0
0.125,0.960178,0.636652,0.771151,0.1,0
0.175,0.965776,0.0313111,0.99951,0.1,0
0.0678921,0.209507,0.967579,-0.252567,0.1,0
0.225,0.955792,-0.394181,0.919033,0.1,0
0.031584,0.182923,0.0534721,-0.998569,0.1,0
0.275,0.96303,-0.203348,0.979107,0.1,0
0.325,0.960662,-0.158472,0.987363,0.1,0
0.18699,-0.109566,0.391672,0.920105,0.1,0
0.375,0.957174,-0.0904968,0.995897,0.1,0
0.425,0.959458,0.208303,0.978064,0.1,0
-0.231381,0.180469,-0.920405,0.390967,0.1,0
0.475,0.958604,0.0864228,0.996259,0.1,0
-0.162808,-0.00645387,0.282445,-0.959284,0.1,0
0.525,0.964032,-0.189888,0.981806,0.1,0
0.575,0.959205,-0.496117,0.868256,0.1,0
0.148215,-0.222232,-0.883613,0.468219,0.1,0
0.625,0.956635,-0.254563,0.967056,0.1,0
0.675,0.962631,-0.00315343,0.999995,0.1,0
-0.088295,0.157233,-0.965127,-0.261782,0.1,0
0.725,0.958763,-0.144822,0.989458,0.1,0
-0.170745,0.0611024,0.796547,-0.604577,0.1,0
0.775,0.965263,-0.240435,0.970665,0.1,0
0.825,0.957329,-0.0584013,0.998293,0.1,0
-0.193859,0.149867,0.736659,0.676265,0.1,0
0.875,0.96073,-0.677827,0.735222,0.1,0
0.925,0.963288,-0.404256,0.914646,0.1,0
-0.118455,-0.161934,0.996859,-0.0791959,0.1,0
0.20535,-0.284313,0.887555,-0.460702,0.1,0
0.957339,0.981,0.590192,0.807263,0.1,0
0.972596,0.95921,0.777703,0.628632,0.1,0
0.139851,-0.0411278,-0.165262,-0.98625,0.1,0
0.95506,0.925,0.768928,-0.639336,0.1,0
0.961073,0.875,0.907962,-0.419051,0.1,0
-0.030667,-0.176592,-0.99997,-0.00768508,0.1,0
0.959672,0.825,0.961315,0.275452,0.1,0
-0.0216082,0.167265,-0.0146071,-0.999893,0.1,0
0.961839,0.775,0.999968,-0.00801904,0.1,0
0.164013,-0.161589,-0.905533,-0.424277,0.1,0
0.96366,0.725,0.999938,0.0110902,0.1,0
-0.166367,-0.150129,-0.765663,-0.643242,0.1,0
0.959098,0.675,0.999977,-0.00681689,0.1,0
0.95919,0.625,0.971402,-0.237443,0.1,0
0.0978814,0.176456,0.541091,-0.840964,0.1,0
0.954876,0.575,0.965771,-0.259397,0.1,0
0.154145,0.0665246,0.986441,0.164114,0.1,0
0.958005,0.525,0.998218,0.0596802,0.1,0
0.180667,0.0381044,-0.930839,0.36543,0.1,0
0.954268,0.475,0.969929,0.243388,0.1,0
0.05665,-0.197809,0.461147,0.887324,0.1,0
0.961369,0.425,0.995789,-0.09168,0.1,0
0.963953,0.375,0.970292,0.241938,0.1,0
0.131899,0.128217,0.276908,0.960896,0.1,0
0.966567,0.325,0.95622,-0.292648,0.1,0
-0.171566,-0.189158,-0.210436,-0.977608,0.1,0
0.964207,0.275,0.991977,-0.12642,0.1,0
0.180639,0.00136106,-0.521412,-0.853305,0.1,0
0.962914,0.225,0.999721,0.0236167,0.1,0
-0.189662,-0.122606,-0.679609,0.733575,0.1,0
0.960355,0.175,0.984928,0.172962,0.1,0
0.959063,0.125,0.901394,0.433,0.1,0
-0.152139,0.168981,-0.8309,-0.556421,0.1,0
0.966158,0.075,0.984673,-0.174413,0.1,0
-0.108034,0.194047,0.940507,-0.339774,0.1,0
0.962296,0.025,0.995139,0.0984825,0.1,0
-0.157132,0.124259,0.848216,-0.529651,0.1,0
0.959036,-0.025,0.99996,0.00897999,0.1,0
0.967667,-0.075,0.971536,-0.236894,0.1,0
-0.146419,-0.110155,-0.58271,0.81268,0.1,0
0.962755,-0.125,0.985951,-0.167034,0.1,0
0.958275,-0.175,0.992076,-0.125636,0.1,0
0.139701,0.0200433,-0.976103,0.217308,0.1,0
0.963654,-0.225,0.999191,0.0402265,0.1,0
0.0871385,0.132856,-0.975926,0.218101,0.1,0
0.964235,-0.275,0.990294,0.138991,0.1,0
0.955932,-0.325,0.998809,0.048783,0.1,0
0.0402736,-0.155895,0.983795,-0.179297,0.1,0
0.959202,-0.375,0.999055,-0.0434628,0.1,0
0.968138,-0.425,0.871622,-0.490178,0.1,0
0.114138,0.0871266,0.987161,-0.159731,0.1,0
0.965535,-0.475,0.982184,-0.187921,0.1,0
0.14388,-0.121344,-0.999078,0.0429293,0.1,0
0.963567,-0.525,0.934185,0.356789,0.1,0
0.955093,-0.575,0.966667,-0.256036,0.1,0
-0.00802748,0.124363,-0.76565,-0.643258,0.1,0
0.963924,-0.625,0.99232,-0.123694,0.1,0
0.961371,-0.675,0.99083,0.135114,0.1,0
-0.0216873,-0.132497,-0.223083,-0.9748,0.1,0
0.964437,-0.725,0.965711,0.259619,0.1,0
0.106353,-0.01108,-0.298867,-0.954295,0.1,0
0.963433,-0.775,0.980658,-0.195727,0.1,0
0.959053,-0.825,0.768153,-0.640266,0.1,0
-0.197933,0.105052,0.969778,-0.24399,0.1,0
0.966249,-0.875,0.838197,0.545368,0.1,0
0.95825,-0.925,0.683494,0.729956,0.1,0
0.125019,-0.183671,-0.996956,0.0779678,0.1,0
0.954219,-0.975,0.656312,-0.75449,0.1,0
-0.124069,-0.0293505,-0.296593,0.955004,0.1,0
0.975,-0.959913,0.600364,-0.799727,0.1,0
-0.117042,-0.0737985,0.654859,-0.755751,0.1,0
0.925,-0.958471,-0.722597,-0.69127,0.1,0
0.875,-0.953619,-0.300454,-0.953796,0.1,0
0.104926,-0.143406,-0.905164,0.425064,0.1,0
0.825,-0.955241,-0.0820883,-0.996625,0.1,0
0.0709077,-0.0388048,-0.551046,-0.834475,0.1,0
0.775,-0.955951,-0.181061,-0.983472,0.1,0
0.0195123,-0.114398,0.450902,-0.892574,0.1,0
0.725,-0.959854,0.273899,-0.961758,0.1,0
-0.042401,0.0953209,-0.104341,-0.994542,0.1,0
0.675,-0.957743,0.0074889,-0.999972,0.1,0
0.625,-0.955967,0.176335,-0.98433,0.1,0
0.121889,-0.0820833,-0.938531,-0.345196,0.1,0
0.575,-0.960829,-0.310442,-0.950592,0.1,0
0.0983529,0.0449858,-0.207252,0.978288,0.1,0
0.525,-0.959911,0.375151,-0.926964,0.1,0
0.0426726,0.139769,0.888506,-0.458865,0.1,0
0.475,-0.964406,0.142011,-0.989865,0.1,0
-0.13344,0.0860014,0.998629,0.0523419,0.1,0
0.425,-0.956826,0.216136,-0.976363,0.1,0
0.375,-0.961146,0.271097,-0.962552,0.1,0
-0.123364,0.0152055,0.235354,-0.97191,0.1,0
0.325,-0.957345,0.544335,-0.838868,0.1,0
-0.101552,0.0542495,0.903156,0.429313,0.1,0
0.275,-0.95788,0.556692,-0.830719,0.1,0
0.0274885,0.0974078,-0.527172,0.849759,0.1,0
0.225,-0.964487,0.203812,-0.97901,0.1,0
0.0571341,0.0630414,-0.925621,-0.378452,0.1,0
0.175,-0.956119,-0.208765,-0.977966,0.1,0
0.125,-0.963714,0.013757,-0.999905,0.1,0
0.0769036,-0.0832395,0.639238,-0.769009,0.1,0
0.075,-0.956196,0.380577,-0.924749,0.1,0
-0.090901,-0.110427,0.0937305,-0.995598,0.1,0
0.025,-0.965616,0.0372163,-0.999307,0.1,0
-0.0821768,-0.0457835,0.506276,0.862372,0.1,0
-0.025,-0.966244,0.0185992,-0.999827,0.1,0
-0.075,-0.953488,0.439589,-0.898199,0.1,0
0.0654659,0.00771583,-0.992513,0.122137,0.1,0
-0.125,-0.959761,0.202347,-0.979314,0.1,0
-0.175,-0.96533,-0.138954,-0.990299,0.1,0
-0.0163216,-0.0878185,-0.20036,-0.979722,0.1,0
-0.225,-0.965748,0.118517,-0.992952,0.1,0
-0.0605177,-0.079351,-0.998924,-0.0463716,0.1,0
-0.275,-0.95452,-0.592803,-0.805347,0.1,0
-0.325,-0.96553,-0.0389199,-0.999242,0.1,0
0.0206721,0.00341302,-0.980323,0.197398,0.1,0
